,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
494,J Smith;J R Smith,"Content-based Query by Color in Image Databases,",Image Databases John Wiley Sons Inc Eds L D Bergman and V Castelli,3,103,494,JSmith
495,J Smith;Anant Jhingran ; Chung-Sheng Li ; Vittorio Castelli,Dynamic Assembly of Views in Data Cubes ,PODS Symposium Principles of Database Systems,3,50,495,JSmith
496,J Smith;J R Smith; R Mohan; C -S Li,"Content-based transcoding of images in the Internet,",Proc IEEE Intl Conf Image Processing,3,104,496,JSmith
497,J Smith;C -S Li; V Castelli; J R Smith,"Combining Indexing and Learning in Iterative Refinement,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation,3,51,497,JSmith
498,J Smith;J R Smith; C -S Li,"Decoding Image Semantics Using Composite Region Templates,",IEEE Workshop Content based Access to Image and Video Databases Fort Collins,3,105,498,JSmith
499,J Smith;C -S Li; J R Smith; V Castelli; L D Bergman,"Comparing Texture Feature Sets for Retrieving Core Images in Petroleum Applications,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation,3,52,499,JSmith
500,J Smith;J R Smith,"Digital Video Libraries and the Internet,",IEEE Communications Mag Special issue the Next Generation Internet,3,106,500,JSmith
501,J Smith;Chung-Sheng Li ; Rakesh Mohan,Content-based Transcoding of Images in the Internet ,ICIP International Conference Image Processing,3,53,501,JSmith
502,J Smith;J R Smith; V Castelli; C -S Li,"Adaptive Storage and Retrieval of Large Compressed Images,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation,3,107,502,JSmith
503,J Smith;Chung-Sheng Li,Adaptive Synthesis in Progressive Retrieval of Audio-Visual Data ,IEEE International Conference Multimedia and Expo I,3,54,503,JSmith
504,J Smith;J R Smith; C -S Li,"Adaptive Synthesis in Progressive Retrieval of Audio-Visual Data,",Proc IEEE Intl Conf Multimedia and Expo ICME New,3,108,504,JSmith
505,J Smith;Chung-Sheng Li ; Rakesh Mohan,Adapting Content to Client Resources in the Internet ,ICMCS International Conference Multimedia Computing and Systems,3,55,505,JSmith
506,J Smith;J R Smith; A B Benitez,"Descriptions of Collections and Models of Audio-Visual Content,",MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora,3,109,506,JSmith
507,J Smith;Chung-Sheng Li ; Rakesh Mohan,Adapting Multimedia Internet Content for Universal Access ,IEEE Transactions Multimedia,3,56,507,JSmith
508,J Smith;C -S Li; Y C Chang; J R Smith; L Bergman,"Framework for efficient processing of content-based fuzzy Cartesian queries,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases San Jose Computer Animation,3,57,508,JSmith
509,J Smith;Chung-Sheng Li ; Lawrence D Bergman ; Yuan-Chi Chang,Model-Based Multi-Modal Information Retrieval from Large Archives ,ICDCS International Conference Distributed Computing Systems Workshop of Knowledge Discovery and Data Mining the World Wide Web,3,58,509,JSmith
510,J Smith;C -S Li; L D Bergman; V Castelli; J R Smith; A Thomasian,"Model-based mining of remotely senses data for environmental and public health applications,",Advances Biomedical Image Databases Kluwer Academic Publishers Eds S Wong,3,59,510,JSmith
511,J Smith;J R Smith; V Castelli; A Jhingran; C -S Li,"Dynamic Assembly of Views in Data Cubes, Proc ACM Principles of Database Systems PODS ,",,3,110,511,JSmith
512,J Smith;J R Smith; S -F Chang,"Frequency and Spatially Adaptive Wavelet Packets,",Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP,3,111,512,JSmith
513,J Smith;J R Smith; S -F Chang,"Joint adaptive space and frequency graph basis selection,",Proc IEEE Intl Conf Image Processing,3,112,513,JSmith
514,J Smith;J R Smith,"Video Indexing and Retrieval using MPEG- ,",The Handbook of Image and Video Databases Design and Applications CRC Press Eds B Furht O Marques,3,113,514,JSmith
515,J Smith;C -S Li; R Mohan; J R Smith,"Multimedia Content Description in the InfoPyramid,",Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP,3,60,515,JSmith
516,J Smith;J R Smith,"VideoZoom Spatio-temporal video browser,",IEEE Trans Multimedia,3,114,516,JSmith
517,J Smith;Chung-Sheng Li,An Adaptive View Element Framework for Multi-Dimensional Data Management ,CIKM International Conference Information and Knowledge Management,3,61,517,JSmith
518,J Smith;J R Smith,"VideoZoom: a spatio-temporal video browser for the Internet,",Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems III,3,115,518,JSmith
519,J Smith;C -S Li; C Aggrarwal; M Campbell; Y -C Chang; G Glass; V Iyengar; M Joshi; C -Y Lin; M Naphade; J R Smith; B Tseng; M Wang; K -L Wu; P S Yu,"EPI-SPIRE: A Bio-surveillance System for Environmental and Public Health Activity Monitoring,",Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference,3,62,519,JSmith
520,J Smith;J R Smith; C -Y Lin; M Naphade,"Video Texture Indexing using Spatio-temporal Wavelets,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing,3,116,520,JSmith
521,J Smith;Chung-Sheng Li ; Rakesh Mohan,Scalable multimedia delivery for pervasive computing ,ACM Multimedia,3,63,521,JSmith
522,J Smith;J R Smith; S -F Chang,"Visually Searching the Web for Content,",IEEE Multimedia Mag,3,117,522,JSmith
523,J Smith;Chung-Sheng Li ; Richard Han ; Yuan-Chi Chang,Secure Transcoding of Internet Content ,JCIS Joint Conference Information Sciences,3,64,523,JSmith
524,J Smith;J R Smith; B Lugeon,"A Visual Annotation Tool for Multimedia Content Description,",Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems,3,118,524,JSmith
525,J Smith;Chung-Sheng Li ; Lawrence D Bergman ; Vittorio Castelli,Sequential Processing for Content-Based Retrieval of Composite Objects ,Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering,3,65,525,JSmith
526,J Smith;J R Smith; S -F Chang,"VisualSEEk: a fully automated content-based image query system,",Proc ACM Intl Conf Multimedia,3,119,526,JSmith
527,J Smith;Chung-Sheng Li ; Lawrence D Bergman ; Vittorio Castelli,SPIRE: a digital library for scientific information ,Int J Digital Libraries,3,66,527,JSmith
528,J Smith;Chung-Sheng Li ; Lawrence D Bergman ; Vittorio Castelli,SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine ,SIGMOD International Conference Management of Data Conference,3,67,528,JSmith
529,J Smith;Chung-Sheng Li ; Lawrence D Bergman ; Vittorio Castelli,Search and Progressive Image Retrieval from Distributed Image/Video Databases: The SPIRE Project ,ECDL European Conference Digital Libraries,3,68,529,JSmith
530,J Smith;Chung-Sheng Li ; Yuan-Chi Chang,Searching dynamically bundled goods with pairwise relations ,ACM Conference Electronic,3,69,530,JSmith
531,J Smith;J R Smith; S -F Chang,"Local Color and Texture Extraction and Spatial Query,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Lausanne CH,3,120,531,JSmith
532,J Smith;J R Smith; S -F Chang,"Quadtree Segmentation for Texture-Based Image Query,",Proc ACM Intl Conf Multimedia,3,121,532,JSmith
533,J Smith;J R Smith,"Quantitative Assessment of Image Retrieval Evaluation,",Journal of the American Society for Information Science Special issue Perspectives Image Access Bridging Multiple Needs and Multiple Perspectives,3,122,533,JSmith
534,J Smith;J R Smith; C -Y Lin; M R Naphade; A Natsev; B L Tseng,"Learning Concepts from Video Using Multi-modal Features,",Tyrrhenian International Workshop Digital Communications Capri,3,123,534,JSmith
535,J Smith;C -S Li; J R Smith; V Castelli;,"S-STIR: Similarity Search Through Iterative Refinement,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases San Jose Computer Animation,3,70,535,JSmith
536,J Smith;J R Smith,"Query Vector Projection Access Method,",Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases VII San Jose Computer Animation,3,124,536,JSmith
537,J Smith;Chung-Sheng Li ; Lawrence D Bergman ; Ming-Ling Lo ; Vittorio Castelli ; Yuan-Chi Chang,The Onion Technique: Indexing for Linear Optimization Queries ,SIGMOD International Conference Management of Data Conference,3,71,537,JSmith
538,J Smith;J R Smith; S -F Chang,"Querying by Color Regions using the VisualSEEk Content-based Visual Query System,",Intelligent Multimedia Information Retrieval AAA Press MIT Press Eds M T Maybury,3,125,538,JSmith
539,J Smith;C -Y Lin; B Tseng; M Naphade; A Natsev; J R Smith;," VideoAL: A end-to-end MPEG- video automatic labeling system, ",IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES,3,72,539,JSmith
540,J Smith;J R Smith; C -S Li,"Image classification and querying using composite region templates,",Journal of Computer Vision and Pattern Recognition,3,126,540,JSmith
541,J Smith;C -Y Lin; B Tseng; J R Smith,"Improved Text Overlay Detection in Videos Using a Fusion-Based Classifier,",Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference,3,73,541,JSmith
542,J Smith;J R Smith,"Image Retrieval Evaluation,",IEEE Workshop Content based Access to Image and Video Databases Fort Collins,3,127,542,JSmith
543,J Smith;Jianhao Meng ; Shih-Fu Chang,Efficient Techniques for Feature-Based Image/Video Access and Manipulation ,Data Processing Clinic,3,74,543,JSmith
544,J Smith;J R Smith; Y -C Chang; C -S Li,"Multi-object, Multi-feature Search using MPEG- ,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Thesaloniki GR,3,128,544,JSmith
545,J Smith;Horace J Meng ; Shih-Fu Chang,Exploring Image Functionalities in WWW Applications- Development of Image/Video Search and Editing Engines ,ICIP International Conference Image Processing,3,75,545,JSmith
546,J Smith;J R Smith,"Multimedia content management in the MPEG- framework,",Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems III,3,129,546,JSmith
547,J Smith;R Mohan; J R Smith; C-S Li,"Content Adaptation Framework: Bringing the Internet to Information Appliances,",Proc GLOBECOM,3,76,547,JSmith
548,J Smith;R Mohan; J R Smith; C-S Li,"Adapting Content to Client Resources in the Internet,",Proc IEEE Intl Conf Multimedia Comp Systems,3,77,548,JSmith
549,J Smith;R Mohan; J R Smith; C -S Li,"Adapting Multimedia Internet Content for Universal Access,",IEEE Trans Multimedia,3,78,549,JSmith
550,J Smith;R Mohan; J R Smith; C -S Li,"Multimedia Content Customization for Universal Acccess,",Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems III,3,79,550,JSmith
551,J Smith;J R Smith,"Multimedia Databases,",IEEE Conf Web Age Information Management Xian CN,3,130,551,JSmith
552,J Smith;J R Smith; C -Y Lin; B Tseng,"Multimedia resource transcoding for MPEG- digital item adaptation,",Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems IV,3,131,552,JSmith
553,J Smith;J R Smith; M Naphade; A Natsev,"Multimedia Semantic Indexing using Model Vectors,",Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference,3,132,553,JSmith
554,J Smith;J R Smith,"Multimedia Systems and Signal Processing,",Electrical Engineering Handbook Academic Press Eds Yih Fang,3,133,554,JSmith
555,J Smith;M Naphade; A Jaimes; C -Y Lin; A Natsev; J R Smith; B Tseng,"A Framework for Moderate Vocabulary Semantic Visual Concept Detection,",Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference,3,80,555,JSmith
556,J Smith;J R Smith; S -F Chang,"Multi-stage Classification of Images from Features and Related Text,",Proc Fourth DELOS workshop Pisa,3,134,556,JSmith
557,J Smith;Milind R Naphade,A Hybrid Framework for Detecting the Semantics of Concepts and Context ,CIVR International Conference Image and Video Retrieval,3,81,557,JSmith
558,J Smith;J R Smith,"MPEG- Multimedia Content Description Interface Standard,",MPEG Awareness Event Sydney AU,3,135,558,JSmith
559,J Smith;M Naphade; J R Smith,"Learning Visual Models of Semantic Concepts,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES,3,82,559,JSmith
560,J Smith;J R Smith; B S Manjunath; N Day,"MPEG- Multimedia Content Description Interface Standard,",IEEE Intl Conf Consumer Electronics ICCE Los Angeles Computer Animation,3,136,560,JSmith
561,J Smith;M Naphade; J R Smith,"Learning Regional Semantic Concepts from Incomplete Annotations,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES,3,83,561,JSmith
562,J Smith;J R Smith,"MPEG- Multimedia Content Description Standard,",Multimedia Information Retrieval and Management Springer Eds D Feng W C Siu H Zhang,3,137,562,JSmith
563,M Naphade; C Lin; J Smith,"Learning Semantic Multimedia Representations from a Small Set of Examples,",Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH,3,84,563,JSmith
564,J Smith;J R Smith,"MPEG- 's Path for an Intelligent Multimedia Future,",Proc IEEE Intl Conf Information Technology for Communications and Coding ITCC Las Vegas,3,138,564,JSmith
565,J Smith;M Naphade; C -Y Lin; J R Smith; B Tseng; S Basu;," Learning to Annotate Video Databases, ",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science Technology Storage Retrieval for Image Video Databases X San Jose Computer Animation,3,85,565,JSmith
566,J Smith;J R Smith; A Puri; M Tekalp,"MPEG- Standard,",IEEE Intl Conf Multimedia and Expo ICME New,3,139,566,JSmith
567,J Smith;M Naphade; S Basu; J R Smith; C Lin; B Tseng,"Modeling Semantic Concepts to Support Query by Keywords in Video,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing,3,86,567,JSmith
568,J Smith;M Naphade; E Chang; J R Smith,"Multimedia Semantics and Machine Learning,",IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference,3,87,568,JSmith
569,J Smith;M Naphade; S Basu; J R Smith,"A Statistical Modeling Approach to Content-based Video Retrieval,",Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP Salt Lake City,3,88,569,JSmith
570,J Smith;A Natsev; J R Smith; Y -C Chang; C -S Li; J S Vitter;," Constrained Querying of Multimedia Databases: Issues and Approaches, ",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science Technology Storage Retrieval for Image Video Databases IX San Jose Computer Animation,3,89,570,JSmith
571,J Smith;X Aho; S -F Chang; K McKeown; D Radev; J R Smith; K Zaman,"Columbia Digital News System, Proc Intl Conf on the Advances in Digital Libraries ADL ,",DC,3,10,571,JSmith
572,J Smith;Arnon Amir ; Belle Tseng ; Ching-Yung Lin ; Dulce B Ponceleon ; Giridharan Iyengar ; Milind R Naphade ; Sankar Basu ; Savitha Srinivasan,"Integrating Features, Models, and Semantics for TREC Video Retrieval ",TREC Text REtrieval Conference,3,11,572,JSmith
573,S Basu; M Naphade; J Smith,"A Statistical Modeling Approach to Content-based Video Retrieval,",Proc IAPR International Association for Pattern Recognition Intl Conf Pattern Recognition ICPR International Conference Pattern Recognition,3,12,573,JSmith
574,J Smith;P van Beek; J R Smith; T Ebrahimi; T Suzuki; J Askelof;," Metadata-Driven Multimedia Access, ",IEEE Signal Processing Mag Special Issue Universal Multimedia Access,3,13,574,JSmith
575,J Smith;P Van Beek; J R Smith,"Navigation and Access of Multimedia Content,",MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora,3,14,575,JSmith
576,J Smith;A B Benitez; S Paek; S -F Chang; A Puri; Q Huang; J R Smith; C -S Li; L D Bergman; C Judice,"Object-Based Multimedia Content Description Schemes and Applications for MPEG- ,",Image Communication Journal ICJ Invited Paper a Special Issue MPEG,3,15,576,JSmith
577,J Smith;Ana B Benitez,Conceptual Modeling of Audio-Visual Content ,IEEE International Conference Multimedia and Expo II,3,16,577,JSmith
578,J Smith;Ana B Benitez ; Mandis Beigi ; Shih-Fu Chang,Visual Information Retrieval from Large Distributed Online Repositories ,Commun ACM,3,17,578,JSmith
579,J Smith;A B Benitez; J R Smith,"MediaNet: A Multimedia Information Network for Knowledge Representation,",Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems,3,18,579,JSmith
580,J Smith;Ana B Benitez ; Shih-Fu Chang,IMKA: a multimedia organization system combining perceptual and semantic knowledge ,ACM Multimedia,3,19,580,JSmith
581,J Smith;,VideoZoom Spatio-Temporal Video Browser ,IEEE Transactions Multimedia,3,1,581,JSmith
582,J Smith;J R Smith,"MPEG- Standard for Multimedia Databases,",ACM Intl Conference Data Management ACM SIGMOD International Conference Management of Data Santa Barbara Computer Animation,3,140,582,JSmith
583,J Smith;,Quantitative assessment of image retrieval effectiveness ,JASIST Journal of the American Society for Information Science,3,2,583,JSmith
584,J Smith;J R Smith; C -S Li,"An Adaptive View Element Framework for Multi-dimensional Data Management,",Proc ACM Int Conf Information and Knowledge Management CIKM International Conference Information and Knowledge Management City,3,141,584,JSmith
585,J Smith;,MPEG- Standard for Multimedia Databases ,SIGMOD International Conference Management of Data Conference,3,3,585,JSmith
586,J Smith;J R Smith; S -F Chang,"Enhancing Image Search Systems in Diverse Environments,",Workshop Multimedia Signal Processing N J,3,142,586,JSmith
587,J Smith;,Interoperable Content-based Access of Multimedia in Digital Libraries invited talk ,DELOS Workshop Information Seeking Searching and Querying Digital Libraries,3,4,587,JSmith
588,J Smith;J R Smith,"Universal Multimedia Access,",Proc SPIE The International Society for Optical Engineering ITCOM Multimedia Networking Systems,3,143,588,JSmith
589,J Smith;,Towards Semantic Universal Multimedia Access ,VLBV Very Low Bitrate Video Coding,3,5,589,JSmith
590,J Smith;A Natsev; J R Smith,"Active Selection for Multi-Example Querying by Content,",Proc IEEE Intl Conf Multimedia and Expo,3,90,590,JSmith
591,J Smith;J R Smith; S -F Chang,"An Image and Video Search Engine for the World-Wide Web,",Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases V San Jose Computer Animation,3,144,591,JSmith
592,J Smith;W H Adams; A Amir; C Dorai; S Ghosal; G Iyengar; A Jaimes; C Lang; C -Y Lin; M Naphade; A Natsev; C Neti; H J Nock; H Permuter; R Singh; J R Smith; S Srinivasan; B L Tseng; AT Varadarajuand; D Zhang,"IBM Research TREC- Video Retrieval System,",Proc NIST Text Retrieval Conf TREC Text REtrieval Conference IEEE Meta Data Conference,3,6,592,JSmith
593,J Smith;A Natsev; M Naphade; J R Smith,"Exploring Semantic Dependencies for Scalable Concept Detection,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES,3,91,593,JSmith
594,J Smith;J R Smith; V Reddy,"An Application-based Perspective on Universal Multimedia Access using MPEG- ,",Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Networking Systems IV,3,145,594,JSmith
595,J Smith;Alfred V Aho ; Dragomir R Radev ; Kathleen McKeown ; Kazi A Zaman ; Shih-Fu Chang,Columbia Digital News Project: An Environment for Briefing and Search over Multimedia Information ,Int J Digital Libraries,3,7,595,JSmith
596,J Smith;Natsev; Y -C Chang; J R Smith; J Vitter,"Supporting Incremental Join Queries on Ranked Inputs,",Proc Intl Conf Very Large Database Conf VLDB Very Large Data Bases IT,3,92,596,JSmith
597,J Smith;J R Smith;,Integrated Spatial; Feature Image Systems: Retrieval; Analysis ; Compression;,Graduate School of Arts Sciences University New,3,146,597,JSmith
598,J Smith;Alfred V Aho ; Dragomir R Radev ; Kathleen McKeown ; Kazi A Zaman ; Shih-Fu Chang,Columbia Digital News System An Environment for Briefing and Search over Multimedia Information ,ADL Advances Digital Libraries,3,8,598,JSmith
599,J Smith;Apostol Natsev ; Belle Tseng ; C Neti ; Ching-Yung Lin ; H J Nock ; Milind R Naphade ; W Adams,User-trainable video annotation using multimodal cues ,SIGIR Research and Development Information Retrieval,3,93,599,JSmith
600,J Smith;J R Smith; S -F Chang,"Integrated spatial and feature image query,",Multimedia Systems Springer Verlag,3,147,600,JSmith
601,J Smith;X Aho; S -F Chang; K McKeown; D Radev; J R Smith; K Zaman,"Columbia Digital News System An Environment for Briefing and Search over Multimedia Information,",Intl Journal Digital Libraries IJODL,3,9,601,JSmith
602,J Smith;A Natsev; J R Smith,"A Study on Image Retrieval by Anchoring,",Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH,3,94,602,JSmith
603,J Smith;J R Smith; S Basu; C -Y Lin; M Naphade; B Tseng;," Integrating Features, Models, and Semantics for Content-based",,3,148,603,JSmith
604,J Smith;J R Smith; S Srinivasan; A Amir; S Basu; G Iyengar; C -Y Lin; M Naphade; D Ponceleon; B Tseng,"Integrating Features, Models, and Semantics for TREC Video Retrieval,",Proc NIST Text Retrieval Conf TREC Text REtrieval Conference IEEE Meta Data Conference,3,149,604,JSmith
605,J Smith;S Paek; J R Smith,"Detecting Image Purpose in World-Wide Web Documents,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Document Recognition San Jose Computer Animation,3,95,605,JSmith
606,J Smith;Retrieval ,"Proc NSF Workshop in Multimedia Content-Based Indexing and Retrieval, Paris, FR, Oct , ",,3,96,606,JSmith
607,J Smith;E Rogowitz; T Frese; J R Smith; C A Bouman,"Perceptual Image Similarity,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Human Vision and Electronic Imaging III San Jose Computer Animation,3,97,607,JSmith
608,J Smith;P Salembier; J R Smith,"Overview of MPEG- Multimedia Description Schemes,",MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora,3,98,608,JSmith
609,J Smith;P Salembier; J R Smith,"MPEG- Multimedia Description Schemes,",IEEE Trans Circuits and Systems for Video Technology,3,99,609,JSmith
610,J Smith;A B Benitez; S -F Chang; J R Smith,"IMKA: Intelligent Multimedia Knowledge,",Proc ACM Intl Conf Multimedia ACM MM ACM Multimedia Conference Computer Animation,3,20,610,JSmith
611,J Smith;A B Benitez; D Zhong; S -F Chang; J R Smith,"MPEG- MDS Content Description Tools and Applications,",Proc Intl Conf Computer Analysis of Images and Patterns CAIP Computer Analysis of Images and Patterns,3,21,611,JSmith
612,J Smith;A B Benitez; J R Smith,"New Frontiers for Intelligent Content-based Retrieval,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases IX San Jose Computer Animation,3,22,612,JSmith
613,J Smith;L D Bergman; V Castelli; C Li; E A Achuthan; Y Chang; M Hill; J R Smith; B J Thompson; :SolarSPIRE: a content-based retrieval engine for temporal sequences of solar imagery,"Proc SPIE Photonics East: Multimedia Storage and Archiving Systems IV, Boston, MA, Sept , ",,3,23,613,JSmith
614,J Smith;L D Bergman; C -S Li; J R Smith,"SPIRE: a Digital Library for Scientific Information,",Intl Journal of Digital Libraries Special Issue,3,24,614,JSmith
615,J Smith;V Castelli; L D Bergman; C -S Li; J R Smith; A Thomasian,"Progressive Content-based Retrieval of Satellite Image Database through Internet,",IEEE Tyrrhenian Intl Workshop Digital Comm Ischia,3,25,615,JSmith
616,J Smith;S -F Chang; D Anastassiou; A Eleftheriadis; J Meng; S Paek; S Pejhan; J R Smith,"Development of Advanced Image/Video Servers in the Video on Demand Testbed,",Proc of IEEE Visual Signal Processing Communications Workshop New N J,3,26,616,JSmith
617,J Smith;Y Chang; L D Bergman; J R Smith; C Li,"Efficient multidimensional indexing structure for linear maximization queries,",Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV,3,27,617,JSmith
618,J Smith;S -F Chang; J R Smith; J Meng,"Efficient Techniques for Feature-Based Image/Video Access and Manipulation,",Proc rd Annual Clinic Library Applications of Data Processing Digital Image Access and Retrieval,3,28,618,JSmith
619,J Smith;Shih-Fu Chang,Joint adaptive space and frequency basis selection ,ICIP International Conference Image Processing,3,29,619,JSmith
620,J Smith;J R Smith; S Basu; C -Y Lin; M Naphade; B Tseng;," Interactive Content-based Retrieval of Video, Proc IEEE Intl Conf on Image Processing ICIP ;",,3,150,620,JSmith
621,J Smith;J R Smith; A Jaimes; C -Y Lin; M Naphade; A Natsev; B Tseng,"Interactive Search Fusion Methods for Video Database Retrieval,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES,3,151,621,JSmith
622,J Smith;J R Smith; S -F Chang,"Interoperable Content-based Access of Multimedia in Digital Libraries,",Proc DELOS Workshop Information Seeking Searching and Querying Digital Libraries Zurich CH,3,152,622,JSmith
623,J Smith;J R Smith; R Mohan; C -S Li,"Scalable Multimedia Delivery for Pervasive Computing,",Proc ACM Intl Conf Multimedia,3,153,623,JSmith
624,J Smith;J R Smith; S -F Chang,"SaFe: A General Framework for Integrated Spatial and Feature Image Search,",Workshop Multimedia Signal Processing N J,3,154,624,JSmith
625,J Smith;J R Smith; Z Miao; C -S Li,"A simple video format for mobile pervasive devices,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Image and Video Communications and Processing San Jose Computer Animation,3,155,625,JSmith
626,J Smith;J R Smith; S -F Chang,"Single Color Extraction and Image Query,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing DC,3,156,626,JSmith
627,J Smith;J R Smith; S -F Chang,"Space Adaptive Wavelet Packet Image Compression,",Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Still Image Compression San Jose Computer Animation,3,157,627,JSmith
628,J Smith;J R Smith; A Natsev,"Spatial and Feature Normalization for Content-based Retrieval,",Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH,3,158,628,JSmith
629,J Smith;J R Smith; S -F Chang,"Searching for Images and Videos on the World-Wide Web,",University CU CTR TR,3,159,629,JSmith
630,J Smith;S -F Chang; J R Smith; H J Meng; L H Wang; D Zhong;,Visual Query Project,D lib Magazine,3,30,630,JSmith
631,J Smith;Shih-Fu Chang,Visually Searching the Web for Content ,IEEE MultiMedia,3,31,631,JSmith
632,J Smith;S -F Chang; J R Smith; M Beigi; A Benitez,"Visual Information Retrieval from Large Distributed Online Repositories,",Commun ACM,3,32,632,JSmith
633,J Smith;Shih-Fu Chang,VisualSEEk: A Fully Automated Content-Based Image Query System ,ACM Multimedia,3,33,633,JSmith
634,J Smith;Shih-Fu Chang,Quad-Tree Segmentation for Texture-Based Image Query ,ACM Multimedia,3,34,634,JSmith
635,J Smith;Y Chang; L D Bergman; J R Smith; C Li,"Query taxonomy of multimedia databases,",Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV,3,35,635,JSmith
636,J Smith;Shih-Fu Chang,Image and Video Search Engine for the World Wide Web ,Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering,3,36,636,JSmith
637,J Smith;S -F Chang; J R Smith; H Meng,"Exploring Image Functionalities in WWW Applications - Development of Image/Video Search and Editing Engines,",Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Santa Barbara Computer Animation,3,37,637,JSmith
638,J Smith;S -F Chang; J R Smith,"Extracting Multi-Dimensional Signal Features for Content-Based Visual Query,",Proc SPIE The International Society for Optical Engineering Symp Visual Communications and Image Processing VCIP,3,38,638,JSmith
639,J Smith;Shih-Fu Chang,Integrated Spatial and Feature Image Query ,Multimedia Syst,3,39,639,JSmith
640,J Smith;J R Smith; C -Y Lin; M R Naphade; A Natsev; B L Tseng,"Statistical Modeling and Retrieval of Video Content,",DIMACS Workshop Video Mining New N J,3,160,640,JSmith
641,J Smith;J R Smith; C -Y Lin; M Naphade; A Natsev; B Tseng;," Statistical Techniques for Video Analysis and Searching, Video Mining; Kluwer Academic Publishers;",Eds A Rosenfeld D Doermann D DeMenthon,3,161,641,JSmith
642,J Smith;J R Smith; S -F Chang,"Tools and Techniques for Color Image Retrieval,",Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases IV San Jose Computer Animation,3,162,642,JSmith
