"","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID"
"1066","of Current Digital Rights Management Systems,","WISA The Third International Workshop Information Security Applications","74_4 Dong-Guk Han;Hye-Young Park;Young-Ho Park;Sangjin Lee;Dong Hoon Lee;Hyung-Jin Yang<","Weaknesses of Current Digital Rights Management Systems,<","Weaknesses of Current Digital Rights Management Systems,<","1066"
"1067","Practical Approach Defeating Blackmailing ,","ACISP Lecture Notes Computer Science","74_5 S Lee;Dong-Guk Han;Ki Soon Yoon;Young-Ho Park;Chang Han Kim;Jongin Lim<","A Practical Approach Defeating Blackmailing ,<","A Practical Approach Defeating Blackmailing ,<","1067"
"1068","Extension Fields for XTR, Proceedings of Selected Areas in Cryptography SAC ,","LNCS Springer Verlag","74_6 Seokhie Hong;Jaechul Sung;Sangjin Lee;Jongin Lim;Jongsu Kim<","Optimal Extension Fields for XTR, Proceedings of Selected Areas in Cryptography SAC ,<","Optimal Extension Fields for XTR, Proceedings of Selected Areas in Cryptography SAC ,<","1068"
"1069","security for round Skipjack-like structure,","Information Processing Letters to be published","74_7 Kyungdeok Hwang;Wonil Lee;Sungjae Lee;Sangjin Lee;Jongin Lim<","Provable security for round Skipjack-like structure,<","Provable security for round Skipjack-like structure,<","1069"
"1070","attacks on reduced-round Sipjack,","Fast Software Encryption Workshop Lecture Notes Computer Science Springer Verlag","74_8 S Lee;Ik Rae Jeong;Hee Yun Jeong;Hyun Sook Rhee;Dong Hoon Lee;Jong In Lim<","Saturation attacks on reduced-round Sipjack,<","Saturation attacks on reduced-round Sipjack,<","1070"
"1071","Secure Encrypt-then-Sign Composition in Hybrid Signcryption,","To be appeared ICISC Information Security and Cryptology","74_9 Jongsung Kim;Dukjae Moon;Wonil Lee;Seokhie Hong;Sangjin Lee;Seokwon Jung<","Provably Secure Encrypt-then-Sign Composition in Hybrid Signcryption,<","Provably Secure Encrypt-then-Sign Composition in Hybrid Signcryption,<","1071"
"1072","Boomerang Attack against Reduced-Round SHACAL,","ASIACRYPT Theory and Application of Cryptology and Information Security LNCS Springer Verlag","74_10 S Lee;Chang Han Kim;Sangho Oh;Jongin Lim<","Amplified Boomerang Attack against Reduced-Round SHACAL,<","Amplified Boomerang Attack against Reduced-Round SHACAL,<","1072"
"1073","new hardware architecture for operations in GF ,","IEEE Transactions Computers Issue","74_11 S Lee;Hyun-jeong Kim;Dong Hoon Lee;Moti Yung;Privacy against<","A new hardware architecture for operations in GF ,<","A new hardware architecture for operations in GF ,<","1073"
"1074","Protecting Two-Level Revocable P-K Traitor Tracing, ACISP , Lecture Notes in Computer Science , - ","","74_12 Changhoon Lee ; Deukjo Hong ; Hyung-Jin Yang ; Jongin Lim ; Sangjin Lee<","Piracy: Protecting Two-Level Revocable P-K Traitor Tracing, ACISP , Lecture Notes in Computer Science , - <","Piracy: Protecting Two-Level Revocable P-K Traitor Tracing, ACISP , Lecture Notes in Computer Science , - <","1074"
"1075","Chosen Plaintext Linear Attack on Block Cipher CIKS- ","ICICS International Conference Information Communications and Signal Processing","74_13 Jongin Lim ; Kyungdeok Hwang ; Sangjin Lee ; Wonil Lee<","A Chosen Plaintext Linear Attack on Block Cipher CIKS- <","A Chosen Plaintext Linear Attack on Block Cipher CIKS- <","1075"
"1076","Attacks on Reduced Round Skipjack ","FSE Fast Software Encryption","74_14 Dukjae Moon;Kyungdeok Hwang;Wonil Lee;Sangjin Lee;Jongin Lim<","Saturation Attacks on Reduced Round Skipjack <","Saturation Attacks on Reduced Round Skipjack <","1076"
"1077","Differential Cryptanalysis of Reduced Round XTEA and TEA ,","Fast Software Encryption Workshop Lecture Notes Computer Science Springer Verlag","74_15 S Lee;Young-Ho Park;Sangtae Jeong;Jongin Lim<","Impossible Differential Cryptanalysis of Reduced Round XTEA and TEA ,<","Impossible Differential Cryptanalysis of Reduced Round XTEA and TEA ,<","1077"
"1078","Fast exponentiation in subgroups of finite fields ,","Electronics Letters","74_16 S Lee;Young-Ho Park;Sangtae Jeong;Chang Han Kim;Jongin Lim<"," Fast exponentiation in subgroups of finite fields ,<","","1078"
"1079","alternate decomposition of an integer for faster point multiplication on certain elliptic curves ,","Public Key Cryptography PKC Public Key Cryptography Lecture Notes Computer Science Springer Verlag","74_17 Young-Ho Park;Sangho Oh;Sangjin Lee;Jongin Lim;Maenghee Sung<","An alternate decomposition of an integer for faster point multiplication on certain elliptic curves ,<","An alternate decomposition of an integer for faster point multiplication on certain elliptic curves ,<","1079"
"1080","improved method of multiplication on certain elliptic curves,","Public Key Cryptography PKC Public Key Cryptography Lecture Notes Computer Science Springer Verlag","74_18 S Lee;Young-Ho Park;Sangtae Jeong;Jongin Lim<","An improved method of multiplication on certain elliptic curves,<","An improved method of multiplication on certain elliptic curves,<","1080"
"1081","up point multiplication on hyperelliptic curves efficiently computable endomorphisms ,","Eurocrypt Lecture Notes Computer Science Springer Verlag","74_19 S Lee;Young-Ho Park<","Speeding up point multiplication on hyperelliptic curves efficiently computable endomorphisms ,<","Speeding up point multiplication on hyperelliptic curves efficiently computable endomorphisms ,<","1081"
"1082","class number one problem for the non-abelian normal CM-fields of degree and ,","Acta Arithmetica","75_0 S Lee;<","The class number one problem for the non-abelian normal CM-fields of degree and ,<","The class number one problem for the non-abelian normal CM-fields of degree and ,<","1082"
"1083","","","75_1 S Lee; Hong Seong Park ; Wook Hyun Kwon ; Young Sin Kim<","<","<","1083"
"1084","and Stability of Hybrid Linear System ","Hybrid Systems","76_1 S Lee; Economic Development through Knowledge Creation - The Case of Korea <","Model and Stability of Hybrid Linear System <","Model and Stability of Hybrid Linear System <","1084"
"1085","HICSS","","76_2 S Lee; Byung Su Kang ; Tae Kyung Sung<","HICSS<","HICSS<","1085"
"1086","on Characteristics of Technology Transfer in Venture Business ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES","77_0 S Lee;<","Study on Characteristics of Technology Transfer in Venture Business <","Study on Characteristics of Technology Transfer in Venture Business <","1086"
"1087","","","77_1 S Lee; Bum-Jae You ; Gregory D Hager<","<","<","1087"
"1088","D Object Tracking Using Projective Invariance ","ICRA International Conference Robotics and Automation","78_1  Hong-Gu Ahn ; Jae-Sung Lim ; Myung-Sung Lee ; Sang-Yun Lee ; Sung Kim<","Model-Based D Object Tracking Using Projective Invariance <","Model-Based D Object Tracking Using Projective Invariance <","1088"
"1089","Comparison between TCP-Reno and Freeze-Snoop TCP/SACK over cdma Network Environments ","HSNMC","78_2 S Lee; Hong Gu Ahn ; Jae Sung Lim ; Seung Hwan Kwak ; Sung Kim<","Performance Comparison between TCP-Reno and Freeze-Snoop TCP/SACK over cdma Network Environments <","Performance Comparison between TCP-Reno and Freeze-Snoop TCP/SACK over cdma Network Environments <","1089"
"1090","Analysis of Snoop TCP with Freezing Agent over cdma Networks ","CDMA Code Division Multiple Access International Conference","79_1 S Lee; Lisa Deerr Li<","Performance Analysis of Snoop TCP with Freezing Agent over cdma Networks <","Performance Analysis of Snoop TCP with Freezing Agent over cdma Networks <","1090"
"1091","Comprehensive Approach to Test Program Debugging for High Performance VLSI Test Systems ","ITC International Test Conference","79_2 S Lee; Tom Middleton<","A Comprehensive Approach to Test Program Debugging for High Performance VLSI Test Systems <","A Comprehensive Approach to Test Program Debugging for High Performance VLSI Test Systems <","1091"
"1092","Simulation of VLSI Test System Aids Debugging and Analysis of Test Programs ","ITC International Test Conference","7_47 H C Nam;J Kim;S J Hong;S Lee<","Behavioral Simulation of VLSI Test System Aids Debugging and Analysis of Test Programs <","Behavioral Simulation of VLSI Test System Aids Debugging and Analysis of Test Programs <","1092"
"1093","Probabilistic checkpointing, "," th Fault Tolerant Computing Symposium FTCS Symposium Fault Tolerant Computing","7_48 K W Nam;S Lee;J Kim<"," Probabilistic checkpointing, <","","1093"
"1094","Path selection for real-time communication in wormhole networks, ","Int l J of High Speed Computing","7_49 H C Nam;J Kim;S J Hong;S Lee<"," Path selection for real-time communication in wormhole networks, <","","1094"
"1095","A reliable probabilistic checkpointing, ","IEEE Pacific Rim Int l Symposium Dependable Computing Hong Kong","7_50 Y J Nam;C I Park;S Lee<"," A reliable probabilistic checkpointing, <","","1095"
"1096","Reliability analysis for data redundancy in hypercube parallel database systems, ","InfoScience Seoul Korea","7_1 H S Chae;J Kim;S J Hong;S Lee<"," Reliability analysis for data redundancy in hypercube parallel database systems, <","","1096"
"1097","Design and analysis of the Dual Torus Network, ","New Generation Computing","7_51 K Nam;J Seo;S Lee;J Kim<"," Design and analysis of the Dual Torus Network, <","","1097"
"1098","Synchronous load balancing in hypercube multicomputers faulty nodes, ","J Parallel and Distributed Computing","7_2 S H Chae;J Kim;D S Kim;S J Hong;S Lee<"," Synchronous load balancing in hypercube multicomputers faulty nodes, <","","1098"
"1099","DTN: a new partitionable torus topology, "," th Int l Conf Parallel Processing I Oconowoc Web Intelligence","7_52 Y J Nam;S Lee<"," DTN: a new partitionable torus topology, <","","1099"
"1100","The effect of communication dependency on multicast reliability for hypercubes, ","IASTED International Conference Parallel and Distributed Computing and Networks","7_3 S Lee;Real-time wormhole channels <"," The effect of communication dependency on multicast reliability for hypercubes, <","","1100"
"1101","Parallel Distrib Comput ","","7_53 J W Seo;S Lee;J Kim<","J Parallel Distrib Comput <","J Parallel Distrib Comput <","1101"
"1102","Synchronous Load Balancing in Hypercube Multicomputers Faulty Nodes, ","Int l Conf Parallel and Distributed Systems Seoul Korea","7_4 H W Kim;H S Lee;S Lee;J Kim<"," Synchronous Load Balancing in Hypercube Multicomputers Faulty Nodes, <","","1102"
"1103","Adaptive virtual cut-through as a viable routing method, ","J Parallel and Distributed Computing","7_54 S Lee;Jaewon Seo ; Jong Kim<"," Adaptive virtual cut-through as a viable routing method, <","","1103"
"1104","Load Balancing in Hypercube Multicomputers with Faulty Nodes ","ICPADS International Conference Parallel and Distributed Systems","7_5 Ho Won Kim ; Hyun Suk Lee ; Jong Kim<","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes <","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes <","1104"
"1105","Virutal Cut-through as an Alternative to Wormhole Routing ","ICPP International Conference Parallel Processing","7_6 S Lee;Jong Kim ; SangHo Chae ; Sung Je Hong<","Adaptive Virutal Cut-through as an Alternative to Wormhole Routing <","Adaptive Virutal Cut-through as an Alternative to Wormhole Routing <","1105"
"1106","and Analysis of the Dual-Torus Network ","New Generation Comput","7_55 S Lee;Jaewon Seo ; Jong Kim ; Kyungwan Nam<","Design and Analysis of the Dual-Torus Network <","Design and Analysis of the Dual-Torus Network <","1106"
"1107","Load Balancing in Hypercube Multicomputers with Faulty Nodes ","J Parallel Distrib Comput","7_7 S Lee;Dongseung Kim ; Jong Kim ; SangHo Chae ; Sung Je Hong<","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes <","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes <","1107"
"1108","A New Partitionable Torus Topology ","ICPP International Conference Parallel Processing","7_56 S Lee;Jaewon Seo ; Jong Kim ; Kyungwan Nam<","DTN: A New Partitionable Torus Topology <","DTN: A New Partitionable Torus Topology <","1108"
"1109","Load Balancing in Hypercube Multicomputers with Faulty Nodes ","J Parallel Distrib Comput","7_8 S Lee;Jong Kim ; Sung Je Hong ; WanYeon Lee<","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes <","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes <","1109"
"1110","load balancing for switch-based networks ","J Parallel Distrib Comput","7_57 S Lee;Kang G Shin<","Dynamic load balancing for switch-based networks <","Dynamic load balancing for switch-based networks <","1110"
"1111","Probabilistic Diagnosis of Multiprocessor Systems Using Multiple Syndromes ","IEEE Trans Parallel Distrib Syst","7_9 S Lee;Sang Cheol Kim<","On Probabilistic Diagnosis of Multiprocessor Systems Using Multiple Syndromes <","On Probabilistic Diagnosis of Multiprocessor Systems Using Multiple Syndromes <","1111"
"1112","and Prediction of Communication Delays in Myrinet Networks ","J Parallel Distrib Comput","7_58 S Lee;Kang G Shin<","Measurement and Prediction of Communication Delays in Myrinet Networks <","Measurement and Prediction of Communication Delays in Myrinet Networks <","1112"
"1113","All-to-All Reliable Broadcast on Meshes and Hypercubes ","ICPP International Conference Parallel Processing","7_59 S Lee;Kang G Shin<","Interleaved All-to-All Reliable Broadcast on Meshes and Hypercubes <","Interleaved All-to-All Reliable Broadcast on Meshes and Hypercubes <","1113"
"1114","All-to-All Reliable Broadcast on Meshes and Hypercubes ","IEEE Trans Parallel Distrib Syst","7_60 S Lee;Kang G Shin<","Interleaved All-to-All Reliable Broadcast on Meshes and Hypercubes <","Interleaved All-to-All Reliable Broadcast on Meshes and Hypercubes <","1114"
"1115","Diagnosis of Multiprocessor Systems ","ACM Comput Surv","7_61 S Lee;Kang G Shin<","Probabilistic Diagnosis of Multiprocessor Systems <","Probabilistic Diagnosis of Multiprocessor Systems <","1115"
"1116","and Efficient Probabilistic Distributed Diagnosis Schemes ","IEEE Trans Computers","7_62 M H Sunwoo;B D Ahn;S H Ong;S Lee<","Optimal and Efficient Probabilistic Distributed Diagnosis Schemes <","Optimal and Efficient Probabilistic Distributed Diagnosis Schemes <","1116"
"1117","Design of a SliM image processor for a SIMD parallel architecture, ","Seventh Int l Conf Parallel and Distributed Systems Las Vegas","7_10 S C Kim;S Lee<"," Design of a SliM image processor for a SIMD parallel architecture, <","","1117"
"1118","Measurement and prediction of communication latencies in Myrinet networks, ","to be published J Parallel and Distributed Computing","7_11 J Kim;H Lee;S Lee<"," Measurement and prediction of communication latencies in Myrinet networks, <","","1118"
"1119","Process allocation for load distribution in fault-tolerant multiprocessors, ","Digest of Papers FTCS Symposium Fault Tolerant Computing Computer Animation","7_12 S Lee;Jong Kim<"," Process allocation for load distribution in fault-tolerant multiprocessors, <","","1119"
"1120","Selection for Communicating Tasks in a Wormhole-Routed Multicomputer ","ICPP International Conference Parallel Processing","7_13 S Lee;Jong Kim<","Path Selection for Communicating Tasks in a Wormhole-Routed Multicomputer <","Path Selection for Communicating Tasks in a Wormhole-Routed Multicomputer <","1120"
"1121","Selection for Message Passing in a Circuit-Switched Multicomputer ","J Parallel Distrib Comput","7_14 S Lee;Jong Kim ; Kyungwan Nam<","Path Selection for Message Passing in a Circuit-Switched Multicomputer <","Path Selection for Message Passing in a Circuit-Switched Multicomputer <","1121"
"1122","Selection for Real-Time Communication in Wormhole Networks ","International Journal of High Speed Computing","7_15 B Kim;J Kim;S Hong;S Lee<","Path Selection for Real-Time Communication in Wormhole Networks <","Path Selection for Real-Time Communication in Wormhole Networks <","1122"
"1123","A real-time communication method for wormhole switching networks, "," th Int l Conf Parallel Processing ICPP International Conference Parallel Processing","7_16 S Lee;Jong Kim ; O-Hoon Kwon ; Sung Je Hong<"," A real-time communication method for wormhole switching networks, <","","1123"
"1124","Job Scheduling in Hypercube Systems ","ICPP International Conference Parallel Processing","7_17 J Kim;H Lee;S Lee<","Real-Time Job Scheduling in Hypercube Systems <","Real-Time Job Scheduling in Hypercube Systems <","1124"
"1125","Replicated process allocation for load distribution in fault-tolerant multicomputers, ","IEEE Transactions Computers","7_18 O H Kwon;J Kim;S J Hong;S Lee<"," Replicated process allocation for load distribution in fault-tolerant multicomputers, <","","1125"
"1126","Real-time job scheduling in hypercube systems, "," th Int l Conf Parallel Processing ICPP International Conference Parallel Processing","7_19 Sunggu Lee;Computer Design: An Example of Advanced Digital Logic Design;Prentice-Hall;Upper Saddle River;NJ<"," Real-time job scheduling in hypercube systems, <","","1126"
"1127","","","7_20 H S Lee;H W Kim;J Kim;S Lee<","<","<","1127"
"1128","Adaptive virtual cut-through as an alternative to wormhole routing, "," th Int l Conf Parallel Processing I Oconowoc Web Intelligence","7_21 S Lee;K G Shin<"," Adaptive virtual cut-through as an alternative to wormhole routing, <","","1128"
"1129","Design-for-test using partial parallel scan, ","IEEE Trans CAD ICAS","7_22 W Y Lee;S J Hong;J Kim;S Lee<"," Design-for-test using partial parallel scan, <","","1129"
"1130","A dynamic load balancing algorithm on switch-based networks, ","Parallel and Distributed Computing and Systems PDCS Parallel and Distributed Computing Systems","7_23 S Lee;Probabilistic Multiprocessor;Multicomputer Diagnosis;Ph D Thesis;University of Michigan<"," A dynamic load balancing algorithm on switch-based networks, <","","1130"
"1131","","","7_24 H Lee;J Kim;S J Hong;S Lee<","<","<","1131"
"1132","Evaluation of matrix chain products on parallel systems, ","Parallel and Distributed Computer Systems PDCS Parallel and Distributed Computing Systems D C","7_25 S Lee<"," Evaluation of matrix chain products on parallel systems, <","","1132"
"1133","Implementation of a kernel-level software network interface for DSM, ","Korea Joint Workshop High Performance Computing","7_26 S Lee;K G Shin<"," Implementation of a kernel-level software network interface for DSM, <","","1133"
"1134","Uncertain inference using belief functions, "," rd IEEE Conf A I Applications","7_27 S Lee;Y J Nam<"," Uncertain inference using belief functions, <","","1134"
"1135","Analysis of reliable multicast for hypercubes, ","Sixth Int l Conf Parallel and Distributed Systems","7_28 S Lee;K G Shin<"," Analysis of reliable multicast for hypercubes, <","","1135"
"1136","Interleaved all-to-all reliable broadcast on meshes and hypercubes, ","IEEE Trans Parallel and Distributed Systems","7_29 S Lee;K G Shin<"," Interleaved all-to-all reliable broadcast on meshes and hypercubes, <","","1136"
"1137","Interleaved all-to-all reliable broadcast on meshes and hypercubes, "," th Int l Conf Parallel Processing III St Charles","7_30 S Lee;K G Shin<"," Interleaved all-to-all reliable broadcast on meshes and hypercubes, <","","1137"
"1138","Probabilistic diagnosis of multiprocessor systems, ","ACM Computing Surveys","7_31 S Lee;K G Shin<"," Probabilistic diagnosis of multiprocessor systems, <","","1138"
"1139","Probabilistic diagnosis of multiprocessor systems, ","Readings Distributed Computing Systems edited by T L Casavant and M Singhal IEEE Computer Society Press","7_32 S Lee;Heejo Lee ; Jong Kim<"," Probabilistic diagnosis of multiprocessor systems, <","","1139"
"1140","Allocation for Load Distribution in Fault-Tolerant Multicomputers ","FTCS Symposium Fault Tolerant Computing","7_33 S Lee;Heejo Lee ; Jong Kim ; Sung Je Hong<","Process Allocation for Load Distribution in Fault-Tolerant Multicomputers <","Process Allocation for Load Distribution in Fault-Tolerant Multicomputers <","1140"
"1141","Allocation and Task Scheduling of Matrix Chain Products on Parallel Systems ","IEEE Trans Parallel Distrib Syst","7_34 Y K Lee;S Lee<","Processor Allocation and Task Scheduling of Matrix Chain Products on Parallel Systems <","Processor Allocation and Task Scheduling of Matrix Chain Products on Parallel Systems <","1141"
"1142","Path scheduling algorithms for real-time communication, ","Int l Conf Parallel and Distributed Systems","7_35 S Lee;J Kim<"," Path scheduling algorithms for real-time communication, <","","1142"
"1143","Path selection for communicating tasks in a wormhole-routed multicomputer, "," rd Int l Conf Parallel Processing III St Charles","7_36 S Lee;J Kim<"," Path selection for communicating tasks in a wormhole-routed multicomputer, <","","1143"
"1144","Path selection for message passing in a circuit-switched multicomputer, ","Journal of Parallel and Distributed Computing","7_37 S Lee;K W Nam;S J Hong;J Kim<"," Path selection for message passing in a circuit-switched multicomputer, <","","1144"
"1145","Path selection for real-time communication in irregular wormhole networks, ","Parallel and Distributed Processing Technologies and Applications PDPTA Parallel and Distributed Processing Techniques and Applications","7_38 S Lee;Yun-kyung Lee<"," Path selection for real-time communication in irregular wormhole networks, <","","1145"
"1146","Selection Algorithms for Real-Time Communication ","ICPADS International Conference Parallel and Distributed Systems","7_39 S Lee;K G Shin<","Path Selection Algorithms for Real-Time Communication <","Path Selection Algorithms for Real-Time Communication <","1146"
"1147","Optimal multiple syndrome diagnosis, "," IEEE Trans Parallel and Distributed Systems","7_40 S Lee;K G Shin<"," Optimal multiple syndrome diagnosis, <","","1147"
"1148","Optimal multiple syndrome diagnosis, ","Digest of Papers FTCS Symposium Fault Tolerant Computing Newcastle Upon Tyne United Kingdom","7_41 S Lee;K G Shin<"," Optimal multiple syndrome diagnosis, <","","1148"
"1149","Optimal and efficient probabilistic distributed diagnosis schemes, ","IEEE Trans Computers","7_42 S Lee<"," Optimal and efficient probabilistic distributed diagnosis schemes, <","","1149"
"1150","Real-time wormhole channels, "," th IEEE Real Time Systems Symposium WIP Proceedings","7_43 S Lee;Heejo Lee ; Jong Kim<"," Real-time wormhole channels, <","","1150"
"1151","Process Allocation for Load Distribution in Fault-Tolerant Multicomputers ","IEEE Trans Computers","7_44 S Lee;Heejo Lee ; Jong Kim ; Sung Je Hong<","Replicated Process Allocation for Load Distribution in Fault-Tolerant Multicomputers <","Replicated Process Allocation for Load Distribution in Fault-Tolerant Multicomputers <","1151"
"1152","scheduling using a block dependency DAG for block-oriented sparse Cholesky factorization ","Parallel Computing","7_45 S Lee;Heejo Lee ; Jong Kim ; Sung Je Hong<","Task scheduling using a block dependency DAG for block-oriented sparse Cholesky factorization <","Task scheduling using a block dependency DAG for block-oriented sparse Cholesky factorization <","1152"
"1153","Scheduling using a Block Dependency DAG for Block-Oriented Sparse Cholesky Factorization ","SAC Selected Areas Cryptography","7_46 H Lee;J Kim;S J Hong;S Lee<","Task Scheduling using a Block Dependency DAG for Block-Oriented Sparse Cholesky Factorization <","Task Scheduling using a Block Dependency DAG for Block-Oriented Sparse Cholesky Factorization <","1153"
"1154","Task scheduling using a block dependency DAG for block-oriented sparse Choelsky factorization, ","ACM Symposium Applied Computing Como","80_1  Dong Hyeon Cheon ; Kyung Hwan Park ; Sangjin Lee ; Seok Hie Hong ; Seonhee Yoon<"," Task scheduling using a block dependency DAG for block-oriented sparse Choelsky factorization, <","","1154"
"1155","Distribution Attack on DONUT and Improved DONUT ","ICISC Information Security and Cryptology","80_2  Dong Hyeon Cheon ; Jong In Lim ; Sangjin Lee<","Difference Distribution Attack on DONUT and Improved DONUT <","Difference Distribution Attack on DONUT and Improved DONUT <","1155"
"1156","Block Cipher DONUT Using Pairwise Perfect Decorrelation ","INDOCRYPT International Cryptology Conference","81_1 S Lee; Azizan Aziz ; Jayakrishna Shankavaram ; Vivian Loftness ; Volker Hartkopf<","New Block Cipher DONUT Using Pairwise Perfect Decorrelation <","New Block Cipher DONUT Using Pairwise Perfect Decorrelation <","1156"
"1157","GSA Adaptable Workplace Laboratory ","CoBuild","81_2 S Lee; Ardeshir Mahdavi ; Azizan Aziz ; Jayakrishna Shankavaram ; Paul Mathew ; Vivian Loftness ; Volker Hartkopf<","The GSA Adaptable Workplace Laboratory <","The GSA Adaptable Workplace Laboratory <","1157"
"1158","Collaborative Building: Mediating between Climate and Interior Quality ","CoBuild","82_1  Jong-Won Lee ; Kuhn-Il Lee ; Seoug-Geun Kwon ; Suk-Hwan Lee<","The Collaborative Building: Mediating between Climate and Interior Quality <","The Collaborative Building: Mediating between Climate and Interior Quality <","1158"
"1159","Algorithm for Quantization Noise Reduction Using Block Classification and Adaptive Filtering ","PICS Image Processing Image Quality Image Capture Systems Conference","82_2 S Lee; In-Sung Ha ; Ki-Ryong Kwon ; Kuhn-Il Lee ; Seong Geun Kwon<","Postprocessing Algorithm for Quantization Noise Reduction Using Block Classification and Adaptive Filtering <","Postprocessing Algorithm for Quantization Noise Reduction Using Block Classification and Adaptive Filtering <","1159"
"1160","New Wavelet-Based Digital Watermarking Using Human Visual System and Subband Adaptive Threshold ","PICS Image Processing Image Quality Image Capture Systems Conference","83_1 S Lee; Jaehoon Jeong ; Yanghee Choi ; Yongjin Kim<","A New Wavelet-Based Digital Watermarking Using Human Visual System and Subband Adaptive Threshold <","A New Wavelet-Based Digital Watermarking Using Human Visual System and Subband Adaptive Threshold <","1160"
"1161","and Implementation of One-Way IP Performance Measurement Tool ","ICOIN International Conference Information Networking","83_2 S Lee; ByongChul Kim ; JaeYong Lee ; KyeongJin Lee ; Yongjin Kim<","Design and Implementation of One-Way IP Performance Measurement Tool <","Design and Implementation of One-Way IP Performance Measurement Tool <","1161"
"1162","An Algorithm for Mobile TCP Performance Improvement in a DSRC-Based ITS ","ICOIN International Conference Information Networking","84_1 S Lee; Dong Ah Kim<","EM-TCP: An Algorithm for Mobile TCP Performance Improvement in a DSRC-Based ITS <","EM-TCP: An Algorithm for Mobile TCP Performance Improvement in a DSRC-Based ITS <","1162"
"1163","Change Detection in Tree-Structured Data ","Human Society Internet","84_2 S Lee; Jeonghee Kim ; Taisook Han<","Efficient Change Detection in Tree-Structured Data <","Efficient Change Detection in Tree-Structured Data <","1163"
"1164","of Path Expressions in a Virtual Object-Oriented Database Query Language ","DASFAA Database Systems for Advanced Applications","85_0 S Lee;<","Visualization of Path Expressions in a Virtual Object-Oriented Database Query Language <","Visualization of Path Expressions in a Virtual Object-Oriented Database Query Language <","1164"
"1165","","","85_1  Sukho Lee<","<","<","1165"
"1166","Dynamic Buffer Allocation to Predictive Load Control ","COMPSAC International Computer Software and Applications Conference","86_1 S Lee; James C Morizio ; Kristina M Johnson<","Applying Dynamic Buffer Allocation to Predictive Load Control <","Applying Dynamic Buffer Allocation to Predictive Load Control <","1166"
"1167","LOCS Microdisplay Driver with Frame Buffering Pixels ","JCIS Joint Conference Information Sciences","86_2 S Lee; James C Morizio ; Kristina M Johnson<","A LOCS Microdisplay Driver with Frame Buffering Pixels <","A LOCS Microdisplay Driver with Frame Buffering Pixels <","1167"
"1168","LCOS microdisplay driver with frame buffer pixels ","Inf Sci","8_10 S Lee;N G Azari;A W Bojanczyk;S -Y Lee<","A LCOS microdisplay driver with frame buffer pixels <","A LCOS microdisplay driver with frame buffer pixels <","1168"
"1169","Synchronous and Asynchronous Algorithms for Matrix Transposition on MCAP "," it Proceedings of SPIE The International Society for Optical Engineering s Annual International Technical Symposium Optical and Optoelectronic Applied Science and Engineering pp San Diego Computer Animation","8_11 S Lee;Chung-Ming Chen<"," Synchronous and Asynchronous Algorithms for Matrix Transposition on MCAP <","","1169"
"1170","Effect of Shared Data Replication on Minimizing Communication Overheads ","ICPP International Conference Parallel Processing","8_12 S Lee;C -M Chen;S -Y Lee<","Analyzing Effect of Shared Data Replication on Minimizing Communication Overheads <","Analyzing Effect of Shared Data Replication on Minimizing Communication Overheads <","1170"
"1171","On Parallelizing the EM Algorithm for PET Image Reconstruction "," IEEE Transactions Parallel and Distributed Systems pp","8_13 S Lee;C M Chen;S -Y Lee;Z H Cho<"," On Parallelizing the EM Algorithm for PET Image Reconstruction <","","1171"
"1172","A Parallel Implementation of -D CT Image Reconstruction on Hypercube Multiprocessors "," IEEE Transactions Nuclear Science pp","8_14 S Lee;C M Chen;S -Y Lee;Z H Cho<"," A Parallel Implementation of -D CT Image Reconstruction on Hypercube Multiprocessors <","","1172"
"1173","Parallelization of the EM Algorithm for D PET Image Reconstruction "," IEEE Transactions Medical Imaging pp","8_15 S Lee;C M Chen;S -Y Lee<"," Parallelization of the EM Algorithm for D PET Image Reconstruction <","","1173"
"1174","Parallelization of the EM Algorithm for D PET Image Reconstruction: Performance Estimation and Analysis "," Proceedings of International Conference Parallel Processing III pp St Charles","8_16 S Lee;C M Chen;S -Y Lee<"," Parallelization of the EM Algorithm for D PET Image Reconstruction: Performance Estimation and Analysis <","","1174"
"1175","Optimal Data Replication: A New Approach to Optimizing Parallel EM Algorithm on A Mesh-Connected Multiprocessor for -D PET Image Reconstruction "," IEEE Transaction Nuclear Science pp","8_17 S Lee;Chung-Ming Chen<"," Optimal Data Replication: A New Approach to Optimizing Parallel EM Algorithm on A Mesh-Connected Multiprocessor for -D PET Image Reconstruction <","","1175"
"1176","Hot Spot Allocation on Meshes for Large-Scale Data-Parallel Algorithms ","IEEE Trans Parallel Distrib Syst","8_18 S Lee;C M Chen;S -Y Lee<","Optimal Hot Spot Allocation on Meshes for Large-Scale Data-Parallel Algorithms <","Optimal Hot Spot Allocation on Meshes for Large-Scale Data-Parallel Algorithms <","1176"
