,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
996,Y Chen; Kent E Seamons ; Mahesh Subramaniam ; Marianne Winslett ; Szu-Wen Kuo ; Yong Cho,Scalable Message Passing in Panda ,IOPADS I O Parallel and Distributed Systems,4,9,996,YChen
997,Y Chen; Frank Seela,Oligonucleotides containing fluorescent '-deoxyisoinosine: solid-phase synthesis and duplex stability ,Nucleic Acids Research,50,1,997,YChen
998,Y Chen; A Kasprzyk ; A Rust ; A Stabenau ; A Ureta-Vidal ; C Melsopp ; D Barker ; E Eyras ; E Mongin ; E Schmidt ; E Stupka ; Ewan Birney ; G Cameron ; G Slater ; H Lehvaslaiho ; I Vastrik ; J Gilbert ; J Smith ; J Stalker ; James A Cuff ; L Clark ; L Huminiecki ; M Hammond ; M R Pocock ; Michele E Clamp ; P Lijnzaad ; R Pettett ; Richard Durbin ; S Potter ; S Searle ; T Cox ; T Down ; Tim J P Hubbard ; V Curwen ; W Spooner,The Ensembl genome database project ,Nucleic Acids Research,50,2,998,YChen
999,Y Chen; A Kasprzyk ; A Rust ; A Stabenau ; A Ureta-Vidal ; C Melsopp ; D Andrews ; D Barker ; D Keefe ; E Eyras ; E Mongin ; E Schmidt ; E Stupka ; Ewan Birney ; G Cameron ; G Slater ; H Lehvaslaiho ; I Vastrik ; J Gilbert ; J Smith ; J Stalker ; James A Cuff ; L Clark ; M Clamp ; M Hammond ; P Bevan ; R Pettett ; Richard Durbin ; S Potter ; S Searle ; T Cox ; T Down ; Tim J P Hubbard ; V Curwen ; V Iyer ; W Spooner,Ensembl : accommodating comparative genomics ,Nucleic Acids Research,50,3,999,YChen
1000,Y Chen;Chao-Ju Hou ; Ching-Chih Han,"Communication Middleware and Software for QoS Control in Distributed Real-Time EnvironmentsSpecifically, we consider the following innovative research components ",COMPSAC International Computer Software and Applications Conference,51,10,1000,YChen
1001,Y Chen;J Hou;H -Y Tyan;B Wang;Y -M Chen, QoS Extension to CBT , Internet Draft,51,11,1001,YChen
1002,Y Chen;J Ogawa;Y -M Chen, Responder-Initiated Shortcut Path Protocol RISP , Internet Draft presented,51,12,1002,YChen
1003,Y Chen;N Oguchi;Y -M Chen;J Ogawa;T Tsuruoka;T Taniguchi;S Nojima, RISP: Address Resolution Protocol in Network Layer ,Proceedings of the rd Conference Local Computer Networks IEEE LCN IEEE Conference Local Computer Networks,51,13,1003,YChen
1004,Y Chen;Galen H Sasaki,Irregular Torus Networks: Deadlock Avoidance and Throughput Analysis ,INFOCOM The Conference Computer Communications,51,14,1004,YChen
1005,Y Chen;Galen H Sasaki,Routing in quasi torus networks ,Networks,51,15,1005,YChen
1006,Y Chen;G H Sasaki;Y Wang;Y -M Chen, Assignment Strategies for Delay Guarantees Over a Multiple Link Packet Switched System , Conference of Information Sciences and Systems CISS,51,16,1006,YChen
1007,Y Chen;S A Wright;Y -M Chen, RSVP interworking ATM: an IP Telephony Service Perspective , Interworking,51,17,1007,YChen
1008,Y Chen;J -H Yao;Y -M Chen;T Verma, MPEG-based Audio-on-Demand Experiment for the Internet ,Interworking Nara,51,18,1008,YChen
1009,Y Chen;J -H Yao;Y -M Chen, Experiments of Real-Time MPEG Audio over the Internet , Fujitsu Scientific Technical Journal,51,19,1009,YChen
1010,Y Chen;Y -M Chen, High-speed Networks: Routing and Design Strategies , Ph D Dissertation The University of at,51,1,1010,YChen
1011,Y Chen;Y -M Chen," Internet Simulator for Testing Network Multimedia, ",Fujitsu Scientific Technical Journal,51,2,1011,YChen
1012,Y Chen;Y -M Chen;H Wang;T Taniguchi;G H Sasaki, Robust Internet Transmission of Subband-Encoded Audio , Proceedings of International Symposium Internet Technology ISIT Taipei,51,3,1012,YChen
1013,Y Chen;Y -M Chen;G Sasaki, Irregular Torus Networks: Deadlock Avoidance and Throughput Analysis , Proceedings of IEEE Infocom San Francisco,51,4,1013,YChen
1014,Y Chen;Y -M Chen;G Sasaki, Routing and Design Rules for Irregular Torus Networks , Proceedings of th Annual Conference Information Sciences and Systems CISS Johns University,51,5,1014,YChen
1015,Y Chen;Y -M Chen;G Sasaki, Routing in Quasi Torus Networks , Networks,51,6,1015,YChen
1016,Y Chen;Y -M Chen;J Ogawa;N Oguchi;S Nojima;T Taniguchi;T Suzuki, Shortcut Routing for Networks Heterogeneous Routing Mechanisms , IEEE NetWorld Interop Engineers Conference Las Vegas,51,7,1016,YChen
1017,Y Chen;T Hamada;Y -M Chen;J Ogawa;S Nojima;T Suzuki, QRISP: A Protocol for Shortcut-based QoS Provisioning , Proceedings of IEEE Globecom Sydney,51,8,1017,YChen
1018,Y Chen;C -J Hou;C -C Han;Y -M Chen," Communication Middleware for QoS Control in High-speed Networks, ",the st Annual Int l Computer Software and Application Conference CompSac,51,9,1018,YChen
1019,Y Chen; Ferng-Shi Jaung ; Horng-Ren Tsai ; Shi-Jinn Horng ; Tzong-Wann Kao ; Yu-Hua Lee,Parallel Computation of Exact Euclidean Distance Transform ,Parallel Computing,52,1,1019,YChen
1020,Y Chen; Horng-Ren Tsai ; Shi-Jinn Horng ; Tzong-Wann Kao,Parallel Algorithm for the Medial Axis Transform of Binary Images ,Australian Computer Journal,52,2,1020,YChen
1021,Y Chen; Shi-Jinn Horng,Medial Axis Transform on Mesh-Connected Computers with Hyperbus Broadcasting ,Computing,52,3,1021,YChen
1022,Y Chen; Baba C Vemuri ; Z Wang,Diffusion Tensor MR Image Restoration ,EMMCVPR Energy Minimization Methods Computer Vision and Pattern Recognition,53,1,1022,YChen
1023,Y Chen; Baba C Vemuri ; M Rao ; T Mareci ; T McGraw ; Z Wang,Line Integral Convolution for Visualization of Fiber Tract Maps from DTI ,MICCAI Medical Image Computing and Computer Assisted Intervention,53,2,1023,YChen
1024,Y Chen; Baba C Vemuri ; Z Wang,Registration Assisted Image Smoothing and Segmentation ,ECCV European Conference Computer Vision,53,3,1024,YChen
1025,Y Chen; Doug Ierardi,Optimal Motion Planning for a Rod in the Plane Subject to Velocity Constraints ,Symposium Computational Geometry,54,1,1025,YChen
1026,Y Chen; Doug Ierardi,The Complexity of Oblivious Plans for Orienting and Distinguishing Polygonal Parts ,Algorithmica,54,2,1026,YChen
1027,Y Chen; Doug Ierardi,Time-Optimal Trajectories of a Rod in the Plane Subject to Velocity Constraints ,Algorithmica,54,3,1027,YChen
1028,Y Chen; Hongqing Cao ; Lishan Kang,Evolutionary Modeling of Ordinary Differential Equations for Dynamic Systems ,GECCO The Genetic and Evolutionary Computation Conference,55,1,1028,YChen
1029,Y Chen; Hongqing Cao ; Jingxian Yu ; Lishan Kang,Evolutionary Modeling of Systems of Ordinary Differential Equations with Genetic Programming ,Genetic Programming and Evolvable Machines,55,2,1029,YChen
1030, Hongqing Cao ; Jingxian Yu ; Lishan Kang ; Yongyan Chen,The Kinetic Evolutionary Modeling of Complex Systems of Chemical Reactions ,Computers amp Chemistry,55,3,1030,YChen
1031,Y Chen; Jun Xie ; Sanli Li ; Xiaoge Wang ; Zhenqiang Jiao ; Zhihui Du,MyVIA: A Design and Implementation of the High Performance Virtual Interface Architecture ,CLUSTER,56,1,1031,YChen
1032,Y Chen; Qian Fang ; Sanli Li ; Zhenchun Huang ; Zhihui Du,TH-SMS: Security Management System in Advanced Computational Infrastructure ,ICICS International Conference Information Communications and Signal Processing,56,2,1032,YChen
1033,Y Chen; Qian Fang ; Sanli Li ; Zhihui Du,TH-MPI: OS Kernel Integrated Fault Tolerant MPI ,PVM Parallel Virtual Machine MPI The Message Passing Interface Standard,56,3,1033,YChen
1034,Yijia Chen;Jörg Flum u;Martin Grohe,Bounded Nondeterminism and Alternation in Parameterized Complexity Theory,,57,1,1034,YChen
1035,Yijia Chen;Enshao Shen,Capture Complexity by Partition,,57,2,1035,YChen
1036,Yijia Chen,Modelling PGM by P-Automata,,57,3,1036,YChen
1037,Yijia Chen;Enshao Shen,The Downward Transfer of Elementary Satisfiability of Partition Logics,,57,4,1037,YChen
1038,Yijia Chen Jörg Flum ,Machine Characterizations of the Classes of the W-hierarchy,,57,5,1038,YChen
1039,Yijia Chen Jörg Flum ,On Miniaturized Problems in Parameterized Complexity Theory,,57,6,1039,YChen
1040,Y Chen;J&ouml;rg Flum,Machine Characterization of the Classes of the W-Hierarchy ,CSL Computer Science Logic,57,7,1040,YChen
1041,Y Chen;Enshao Shen,Capture Complexity by Partition ,CSL Computer Science Logic,57,8,1041,YChen
1042,Y Chen;Enshao Shen,The Downward Transfer of Elementary Satisfiability of Partition Logics ,Math Log Q,57,9,1042,YChen
1043,Y Chen; Baba C Vemuri ; Li Wang,A Coupled PDE Model of Nonlinear Diffusion for Image Smoothing and Segmentation ,CVPR Computer Vision and Pattern RecognitioN,58,1,1043,YChen
1044,Y Chen; David Wilson ; Edward A Geiser ; Feng Huang ; Weihong Guo,using Prior Shape and Points in Medical Image Segmentation ,EMMCVPR Energy Minimization Methods Computer Vision and Pattern Recognition,58,2,1044,YChen
1045,Y Chen; David Wilson ; Edward A Geiser ; Feng Huang ; Hemant Tagare ; Kaundinya S Gopinath ; Richard W Briggs ; Sheshadri Thiruvenkadam,Using Prior Shapes in Geometric Active Contours in a Variational Framework ,International Journal of Computer Vision,58,3,1045,YChen
1046,Y Chen; Wei-Tek Tsai,A Synthesis Approach to Developing Large Petri Nets ,ICPP International Conference Parallel Processing,59,1,1046,YChen
1047,Y Chen; Chungti Liang ; Wei-Tek Tsai,Embedding of Linear Array and Binary Tree in Cubical Ring Connected Cycles Networks ,ICPP International Conference Parallel Processing,59,2,1047,YChen
1048,Y Chen; Daniel Y Chao ; W T Tsai,Dependency Analysis - A Petri-Net-Based Technique for Synthesizing Large Concurrent Systems ,IEEE Trans Parallel Distrib Syst,59,3,1048,YChen
1049,Y Chen;Y -P P CHEN, A Database System for Virtual Plant ,Tech Report Department of Computer Science and Electrical Engineering University of Queensland,5,10,1049,YChen
1050,Y Chen;Y -P P CHEN;B M COLOMB, Database Technologies for L-system Simulations in Virtual Plant Applications on Bioinformatics , International Journal of Knowledge and Information Systems Volume Number,5,11,1050,YChen
1051,Y Chen;Y -P P CHEN;B M COLOMB, Database Technologies for L-system Simulations in Virtual Plant Applications on Bioinformatics , Knowledge and Information Systems under revision,5,12,1051,YChen
1052,Y Chen;Y -P P CHEN;R M COLOMB, Data Models for Context Sensitive Grammars Productions ,Tech Report Department of Computer Science and Electrical Engineering University of Queensland,5,13,1052,YChen
1053,Y Chen;Y -P P CHEN, Data Mining in Bioinformatics , Special Issue of International Journal of Software Engineering and Knowledge Engineering,5,14,1053,YChen
1054,Y Chen;Y -P P CHEN;R M COLOMB, Generic Process Solution in Database Systems and L-systems for Bioinformatics Research ,Proc of The Second International Symposium Cooperative Database Systems for Advanced Applications CODAS The Second International Symposium Cooperative Database Systems for Advanced Applications,5,15,1054,YChen
1055,Y Chen;Y -P P CHEN, Generating Database Representations of L-systems in Virtual Plant Applications , PhD Thesis School of Computer Science and Electrical Engineering The University of Queensland,5,16,1055,YChen
1056,Y Chen;Y -P P CHEN, Generating Database Technologies and Simulations for Branching Structure Applications , Presented the th International conference Intelligent Systems for Molecular Biology ISMB Poster Session Brisbane to,5,17,1056,YChen
1057,Y Chen;D TJONDRONEGORO;Y -P P CHEN," Content-Based Video Data Management: Key-Segment Extraction, MPEG- Summarisation, and XQUERY Retrieval ", Proceedings of International Workshop Knowledge Discovery Multimedia and Complex Data KDMCD International Workshop Knowledge Discovery Multimedia and Complex Data conjunction the Sixth Pacific Asia Conference Knowledge Discovery and Data Mining PAKDD Pacific Asia Conference Knowledge Discovery and Data Mining Taipei,5,50,1057,YChen
1058,Y Chen;Y -P P CHEN, A Hybrid Framework Using SOM and Fuzzy Theory for Textual Classification in Data Mining , Modelling Words Lecture Notes Artificial Intelligence J Lawry J Shanahan and A Ralescu Eds Springer Verlag pp,5,18,1058,YChen
1059,Y Chen;D TJONDRONEGORO;Y -P P CHEN," Content-Based Video Data Management: Key-Segment Extraction, MPEG- Summarisation, and XQUERY Retrieval ", Proceedings of International Workshop Knowledge Discovery Multimedia and Complex Data KDMCD International Workshop Knowledge Discovery Multimedia and Complex Data conjunction the Sixth Pacific Asia Conference Knowledge Discovery and Data Mining PAKDD Pacific Asia Conference Knowledge Discovery and Data Mining Taipei,5,51,1059,YChen
1060,Y Chen;Y -P P CHEN, V-DBPL: A Visual DataBase Programming Language ,Tech Report Department of Computer Science and Electrical Engineering University of Queensland,5,19,1060,YChen
1061,Y Chen;Dian Tjondronegoro,Content-based Indexing and Retrieval Using MPEG- and X-Query in Video Data Management Systems ,World Wide Web,5,52,1061,YChen
1062,Y Chen;D TJONDRONEGORO;Y -P P CHEN;B PHAM, Indexing of Goal Segments in Soccer Video for Semantic Retrieval , Data Mining from Multimedia and Complex Data C Djeraba S J Simoff and O R Zaiane Eds Springer Verlag Press,5,53,1062,YChen
1063,Y Chen;D TJONDRONEGORO;Y -P P CHEN;B PHAM,"Sports Video Summarization using Highlights and Play-Breaks,",The th International ACM Multimedia Information Retrieval Workshop,5,54,1063,YChen
1064,Y Chen;B TSE;C WELLS;T RAVASI;Y -P P CHEN, Computational prediction of macrophage specific regulatory network , Presented the th International conference Intelligent Systems for Molecular Biology ISMB Poster Session Brisbane to,5,55,1064,YChen
1065,Y Chen;Biomedical visualization ,J Vis Lang Comput ,,5,56,1065,YChen
1066,Y Chen;J ZHANG;B PHAM;Y -P P CHEN," Construction of Fuzzy Shape Database, ",Fuzzy Logic the New Millennium V Dimitrov and V Korotkich Eds The University of Western Sydney,5,57,1066,YChen
1067,Y Chen;J ZHANG;B PHAM;Y -P P CHEN, A Fuzzy Genetic Algorithm for Creative Shape Design , Proceedings of the Fourth International Symposium Tools and Methods of Competitive Engineering Wuhan Hubei,5,58,1067,YChen
1068,Y Chen;J ZHANG;B PHAM;P CHEN, Fuzzy Genetic Algorithms Based on Level Interval Algorithm ,Proceedings of the th International IEEE conference Fuzzy Systems IEEE CS Press,5,59,1068,YChen
1069,Y Chen;Y -P P CHEN;R M COLOMB, Querying Recursive Structures Without Recursive Queries , the th Australian Database Conference ADC Australasian Database Conference,5,20,1069,YChen
1070,Y Chen;Y -P P CHEN, Multimedia Technologies , Proceedings of the th International Multimedia Modelling Conference IEEE CS Press,5,21,1070,YChen
1071,Y Chen;Y -P P CHEN, XML-based Multimedia Query Systems , Proceedings of the th International Multi Media Modelling Conference MMM Multimedia Modeling link,5,22,1071,YChen
1072,Y Chen;Y -P P CHEN, Information Systems Design for Cotton Virtual Plant ,Tech Report Department of Computer Science and Electrical Engineering University of Queensland,5,23,1072,YChen
1073,Y Chen;P CHEN, A Practical Approach for Professional Development Portfolio , TechTrain,5,24,1073,YChen
1074,Y Chen;Y -P P CHEN;J HANAN, Partial Automation of Database Processing of Simulation Outputs from L-systems Models of Plant Morphogenesis , BioSystems Journal of Biological and Information Processing Sciences Volume Issue Elsevier Science,5,25,1074,YChen
1075,Y Chen;Robert M Colomb,Generic Process Solution in Database Systems and L-Systems for Bioinformatics Research ,CODAS The Second International Symposium Cooperative Database Systems for Advanced Applications,5,26,1075,YChen
1076,Y Chen;Robert M Colomb,Querying Recursive Structures without Recursive Queries ,Australasian Database Conference,5,27,1076,YChen
1077,Y Chen;J ZHANG;B PHAM;P CHEN, Fuzzy Genetic Algorithms Fuzzy Solutions , Australian Journal of Intelligent Information Processing Systems,5,60,1077,YChen
1078,Y Chen;Robert M Colomb,Use of Partial Functional Dependencies to Make Practical Approximate Translations Among Forms of Propositional Expert Systems ,Australian Joint Conference Artificial Intelligence,5,28,1078,YChen
1079,Y Chen;J ZHANG;B PHAM;P CHEN, A Fuzzy Shape Database for Create Design , Control and Cybernetics Press,5,61,1079,YChen
1080,Y Chen;A GARCIA;J GARCIA LEYLA;RAGAN L J ;CHEN Y -P P M A ," JPIPE, A pipeline module for JEMBOSS ", Presented the th International conference Intelligent Systems for Molecular Biology ISMB Poster Session Brisbane to,5,29,1080,YChen
1081,Y Chen;J ZHANG;B PHAM;P CHEN," A Fuzzy Shape Database for Creative Design: Technical Report, ",Faculty of Information Technology Queensland University of Technology Brisbane Austalia FIT TR,5,62,1081,YChen
1082,Y Chen;J ZHANG;B PHAM;Y -P P CHEN, Modelling and Indexing of Fuzzy Complex Shapes , Proceedings of the Sixth IFIP International Federation for Information Processing Working Conference Visual Database Systems Brisbane Kluwer Academic Publishers,5,63,1082,YChen
1083,Y Chen;J ZHANG;B PHAM;Y -P P CHEN, Indexing and Information Retrieval of Shape Databases , Fuzzy Logic a Paradigm for the New Millennium Studies Fuzziness and Soft Computing V Dimitrov and V Korotkich eds Physica Verlag,5,64,1083,YChen
1084,Y Chen;J ZHANG;B PHAM;Y -P P CHEN, Indexing and Retrieval of Fuzzy Shapes , Fuzzy Logic a Paradigm for the New Millennium Studies Fuzziness and Soft Computing Volume V Dimitrov and V Korotkich eds Physica Verlag pp,5,65,1084,YChen
1085,Y Chen;A GARCIA;C JOHN;M A RAGAN;Y -P P CHEN," SEMA, A semantic literature annotator ", Presented the th International conference Intelligent Systems for Molecular Biology ISMB Win Australian Best Poster Prize Brisbane to,5,30,1085,YChen
1086,Y Chen;A GARICA;M A RAGAN;Y -P P CHEN, Information Integration in Molecular Bioscience: a Review , Applied Bioinformatics,5,31,1086,YChen
1087,Y Chen;P GUNTHER;P CHEN, A New Approach To Hybrid SOM Implementations For Text Classification , Proceedings of the th International IEEE conference Fuzzy Systems IEEE CS Press,5,32,1087,YChen
1088,Y Chen;F S LEE;Y -P P CHEN, BioWebFinder Â¡V Searching Biological Websites , Proceedings of the APAC The APAC Conference and Exhibition Advanced Computing Grid Applications and eResearch,5,33,1088,YChen
1089,Y Chen;F LEE;Y -P P CHEN, BioWebFinder: Searching Biological Websites , Presented the th International conference Intelligent Systems for Molecular Biology ISMB Poster Session Brisbane to,5,34,1089,YChen
1090,Y Chen;X Li;Y -P P CHEN, Automatic Assessment of e-Businesses , Proceedings of the International Conference E Business,5,35,1090,YChen
1091,Y Chen;S Mann;L Eaton;Y -P P Chen, GenomeMapper ,Genomic Scale Gene Identification and Annotation Technical Report,5,36,1091,YChen
1092,Y Chen;J AN;Y -P P CHEN, An Effective Query Method for DNA Sequence , Presented the th International conference Intelligent Systems for Molecular Biology ISMB Poster Session Brisbane to,5,1,1092,YChen
1093,Y Chen;S Mann;L Eaton;Y -P P Chen, GeneMapper ,Gene Functional Classification and Intra Gene Regional Recognition Technical Report,5,37,1093,YChen
1094,Y Chen;Y -P P CHEN, Biomedical Visualization , Visual Languages and Computing,5,2,1094,YChen
1095,Y Chen;S Mann;L Eaton;Y -P P Chen, GeneProFinder ,Intra Gene Eukaryote Basal Promoter Identification Technical Report,5,38,1095,YChen
1096,Y Chen;Y CHEN;Y -P P CHEN, BioInfoCallboratory: Towards an Agent-Assisted Web-Based Collaboration Environment for Bioinformatics , Presented the th International conference Intelligent Systems for Molecular Biology ISMB Poster Session Brisbane to,5,3,1096,YChen
1097,Y Chen;Y -P P CHEN, Bioinformatics, Proceedings of the Second Asia Pacific Bioinformatics Conference,5,4,1097,YChen
1098,Y Chen;Binh Pham ; Jinglan Zhang,Fuzzy Genetic Algorithms Based on Level Interval Algorithm ,FUZZ IEEE,5,39,1098,YChen
1099,Y Chen;Y -P P CHEN, Bioinformatics in Asia Pacific , Special Issue of Asia Pacific Biotech News published by World Scientific,5,5,1099,YChen
1100,Y Chen;Y -P P CHEN;McLachlan G , Bioinformatics Research in Australia , Special Issue of Asia Pacific Biotech News published by World Scientific,5,6,1100,YChen
1101,Y Chen;Y -P P CHEN;R M COLOMB, Decision Support in Bioninformatics Research , Proc The Fifth International Conference of The International Society for Decision Support Systems ISDSS,5,7,1101,YChen
1102,Y Chen;Y -P P CHEN, DML: A Bridge between Database Systems and L-Systems for Biological Research , The th International Conference Scientific and Statistical Database Management SSDBM Statistical and Scientific Database Management ACM SIGMOD International Conference Management of Data and VLDB Very Large Data Bases Endowment IEEE press,5,8,1102,YChen
1103,Y Chen;Y -P Phoebe CHEN;R M COLOMB, Design: A Visual Database Development System ,the IEEE International Conference Intelligent Processing Systems ICIPS Gold Coast,5,9,1103,YChen
1104,Y Chen;Binh Pham ; Jinglan Zhang,Modelling and Indexing Fuzzy Complex Shapes ,VDB Visual Database Systems,5,40,1104,YChen
1105,Y Chen;S PROMPRAMOTE;Y -P P CHEN;F MAIRE, Information Management for Microarray Experimental Data , th IFAC Symposium Modelling and Control Biomedical Systems IFAC Elsevier Science pp,5,41,1105,YChen
1106,Y Chen;S PROMPRAMOTE;Y -P P CHEN;F MAIRE, Integrated Storage for Microarray Experimental Data , Presented the th International conference Intelligent Systems for Molecular Biology ISMB Poster Session Brisbane to,5,42,1106,YChen
1107,Y Chen;DML: A Bridge between Database Systems and L-Systems for Biological Research ,SSDBM,,5,43,1107,YChen
1108,Y Chen;B RUNQIANG;Y -P P CHEN;K BURRAGE;J HANAN;P ROOM;J BELWARD, Derivation of L-system models from measurements of biological branching structures using genetic algorithms , Proceedings of the Fifteenth International Conference Industrial Engineering Application of Artificial Intelligence Expert Systems,5,44,1108,YChen
1109,Y Chen;L SOON;Y -P P CHEN;A UNDERWOOD, A Case Study on Virtual Export Trade Community , Proceedings of the AUSWEB Australian World Wide Web Conference link,5,45,1109,YChen
1110,Y Chen;Lisa Soon,Visualization of Web-based Australian Export Trading ,VDB Visual Database Systems,5,46,1110,YChen
1111,Y Chen;L SOON;Y -P P CHEN, Visualisation of Web-based Australian Export Trading , Proceedings of the Sixth IFIP International Federation for Information Processing Working Conference Visual Database Systems VDB Brisbane Kluwer Academic Publishers,5,47,1111,YChen
1112,Y Chen;L SOON;Y -P P CHEN;A UNDERWOOD, Explicit Knowledge in Web-based Export Trading , Proceedings of the AUSWEB Australian World Wide Web Conference link,5,48,1112,YChen
1113,Y Chen;XML-Based Multimedia Query System ,MMM,,5,49,1113,YChen
1114,Y Chen; Carmem S Hara ; Susan B Davidson ; Yifeng Zheng,RRXF: Redundancy reducing XML storage in relations ,VLDB Very Large Data Bases,60,1,1114,YChen
1115,Y Chen; Susan B Davidson ; Yifeng Zheng,Constraints preserving schema mapping from XML to relations ,WebDB,60,2,1115,YChen
1116,Y Chen; Susan B Davidson ; Yifeng Zheng,XKvalidator: a constraint validator for XML ,CIKM International Conference Information and Knowledge Management,60,3,1116,YChen
1117,Y Chen; Hong-Jiang Zhang ; Wei-Ying Ma,Detecting web page structure for adaptive viewing on small form factor devices ,WWW World Wide Web Conference Series,61,1,1117,YChen
1118,Y Chen; Chun Yuan ; Zheng Zhang,Evaluation of edge caching/offloading for dynamic content delivery ,WWW World Wide Web Conference Series,61,2,1118,YChen
1119,Y Chen; Michael J O'Donnell,Testing Confluence of Nonterminating Rewriting Systems ,CTRS Conditional Term Rewriting Systems,62,1,1119,YChen
1120,Y Chen; Michael J O'Donnell,Infinite Terms and Infinite Rewritings ,CTRS Conditional Term Rewriting Systems,62,2,1120,YChen
1121,T Y Huang;Y Y Chen, Modified Evolution Strategies a Diversity-Based Parent-Inclusion Scheme , Control Applications Proceedings of the IEEE International Conference,63,10,1121,YChen
1122,Y Chen;Pai-Yi Huang ; Sinn-Cheng Lin,An intelligent fuzzy sliding mode control system with application on precision table positioning ,Int J Intell Syst,63,11,1122,YChen
1123,T Y Huang;Y Y Chen," , - ,", Generation of a Fuzzy Logic Controller Using Evolutionary Strategies,63,12,1123,YChen
1124,T Y Huang;Y Y Chen, Parental Population Manipulation in Evolution Strategies , Applications and Science of Computational Intelligence IV Kevin L Priddy Paul E Peter J Angeline Editors Proceedings of SPIE The International Society for Optical Engineering,63,13,1124,YChen
1125,T Y Huang;Y Y Chen,Parental Population Sizing in Evolutionary Strategies , Evolutionary Computation Proceedings of the Congress Volume,63,14,1125,YChen
1126,P Y Huang;Y Y Chen, Real-Coded Genetic Algorithm based Fuzzy Sliding-Mode Control Design for Precision Positioning ,IEEE World Congress Computational Intelligence,63,15,1126,YChen
1127,K C Ju;Y Y Chen;W L Lin;T S Kuo:, Conformal Heating Using Scanned -D Phased Array for Ultrasound Hyperthermia , Proc of Ann Conf for BMES of ROC,63,16,1127,YChen
1128,K C Ju;Y Y Chen;W L Lin;T S Kuo, Conformal Heating Using Scanned -D Phased Array for External Ultrasound Hyperthermia , Ultrasounics Symposium,63,17,1128,YChen
1129,K C Ju;Y Y Chen;K S Cheng;J Y Yen;W L Lin," Heating Patterns of Cylindrical Ultrasound Transducers for Breast Tumors, ",Proceedings of the th annual international conference of the IEEE engineering medicine and biology society p,63,18,1129,YChen
1130,K C Ju;Y Y Chen;J U Yen;T S Kuo;W L Lin, Heating Patterns of Scanned Phased Array Ultrasound Transducers for External Localized Hyperthermia , World Congress Medical Physics and Biomedical Engineering,63,19,1130,YChen
1131,K C Ju;Y Y Chen;W L Lin;T S Kuo," One-dimensional phased array mechanical motion for conformal ultrasound hyperthermia, ",Physics Medicine and Biology,63,20,1131,YChen
1132,K C Ju;Y Y Chen;W L Lin;T S Kuo, Scanned Cylindrical Ultrasound Applicator for Breast Hyperthermia , rd Asian Congress Hyperthermic Oncology,63,21,1132,YChen
1133,K C Ju;W L Lin;Y Y Chen, SAR and temperature distribution of cylindrical ultrasound transducers for breast tumors , Proc Of Ann Conf For BMES of ROC,63,22,1133,YChen
1134,K C Ju;W L Lin;K S Cheng;Y Y Chen;J Y Yen, Temperature distributions of cylindrical ultrasound transducers for breast tumors , Proc of th Congr of Asian Fed of Soc for Ultrasound Med and Biol Taipei,63,23,1134,YChen
1135,T C Liang;M J Shieh;W L Lin;Y Y Chen, Cylindrical ultrasound transducers for breast tumors , Proc of Congr of the Asian Soc for Hyperthermic Oncology Tokyo,63,24,1135,YChen
1136,T C Liang;J Y Yen;W L Lin;M J Shieh;Y Y Chen;T C Shih;H S Kuo:,Optimization of power deposition for external ultrasound thermal therapy ,Proc of Ann Conf for BMES of ROC,63,25,1136,YChen
1137,T C Liang;W L Lin;W C Fan;J Y Yen;Y Y Chen, Simulation study of intracavitary ultrasound hyperthermia treatments , Proc of th Congr of Asian Fed of Soc for Ultrasound Med and Biol Taipei,63,26,1137,YChen
1138,T C Liang;W L Lin;W C Fan;J Y Yen;Y Y Chen, Simulation study of termperature and thermal dose distributions of cylindrical ultrasound transducers for intracavitary hyperthermia , Proc Of Ann Conf For BMES of ROC,63,27,1138,YChen
1139,T C Liang;W L Lin;W C Fan;J Y Yen;Y Y Chen, SAR and temperature distributions of cylindrical ultrasound transducers for intracavitary hyperthermia , Proc of th Annual Int l Conf of the IEEE Eng Med and Biol Soc Hong Kong,63,28,1139,YChen
1140,T C Liang;W L Lin;J Y Yen;Y Y Chen, Theoretical study of intracavitary ultrasound hyperthermia , Proc of Congr of the Asian Soc for Hyperthermic Oncology Tokyo,63,29,1140,YChen
1141,C T Liauh;W L Lin;J Y Yen;Y Y Chen, Interrelationship between control parameters and tumor/bone conditions for external ultrasound hyperthermia ,Biomed Eng Appl Basis Comm EI,63,30,1141,YChen
1142,W L Lin;M J Shieh;Y Y Chen;J Y Yen, Ultrasound heating technology , Proc of Congr of the Asian Soc for Hyperthermic Oncology Tokyo,63,31,1142,YChen
1143,W L Lin;Y Y Chen;K C Ju;J Y Yen;M J Shieh," An investigation of power deposition patterns for scanned ultrasound array, ",Biomedical Engineering Appl Basis Comm,63,32,1143,YChen
1144,S C Lin;P Y Huang;Y Y Chen, An intelligent fuzzy sliding mode control system application on precision table positioning , Int Journal of Intelligent Systems,63,33,1144,YChen
1145,W L Lin;T C Liang;Y Y Chen;J Y Yen;M J Shieh, Interrelationship between control parameters and tumor/bone conditions for external ultrasound hyperthermia , Physics Medicine and Biology,63,34,1145,YChen
