,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
480,A Gupta;Amit Kumar; Rajeev Rastogi ,"Traveling with a Pez Dispenser or, Routing Issues in MPLS ",FOCS IEEE Symposium Foundations of Computer Science,6,33,480,AGupta
481,A Gupta;Amit Kumar ; Chandra Chekuri ; Danny Raz ; Joseph Naor,Building Edge-Failure Resilient Networks ,IPCO Integer Programming Combinatorial Optimization,6,34,481,AGupta
482,A Gupta;Amit Kumar ; Tim Roughgarden,A Constant-Factor Approximation Algorithm for the Multicommodity ,FOCS IEEE Symposium Foundations of Computer Science,6,35,482,AGupta
483,A Gupta;Amit Kumar ; Rajeev Rastogi,Exploring the trade-off between label size and stack depth in MPLS Routing ,INFOCOM The Conference Computer Communications,6,36,483,AGupta
484,A Gupta;Amit Kumar ; Martin P&aacute;l ; Tim Roughgarden,Approximation Via Cost-Sharing: A Simple Approximation Algorithm for the Multicommodity Rent-or-Buy Problem ,FOCS IEEE Symposium Foundations of Computer Science,6,37,484,AGupta
485,A Gupta;Amit Kumar ; B&uuml;lent Yener ; Jon M Kleinberg ; Rajeev Rastogi,Provisioning a virtual private network: a network design problem for multicommodity flow ,STOC ACM Symposium Theory of Computing,6,38,485,AGupta
486,A Gupta;Amit Kumar ; Tim Roughgarden,Simpler and better approximation algorithms for network design ,STOC ACM Symposium Theory of Computing,6,39,486,AGupta
487,A Gupta;Amit Kumar,Sorting and Selection with Structured Costs ,FOCS IEEE Symposium Foundations of Computer Science,6,40,487,AGupta
488,A Gupta;Amit Kumar ; Mikkel Thorup,Tree based MPLS routing ,SPAA ACM Symposium Parallel Algorithms and Architectures,6,41,488,AGupta
489,A Gupta;Amit Kumar ; Rajeev Rastogi,"Traveling with a Pez Dispenser Or, Routing Issues in MPLS ",FOCS IEEE Symposium Foundations of Computer Science,6,42,489,AGupta
490,A Gupta;James R Lee ; Robert Krauthgamer,"Bounded Geometries, Fractals, and Low-Distortion Embeddings ",FOCS IEEE Symposium Foundations of Computer Science,6,43,490,AGupta
491,A Gupta;&Eacute;va Tardos,A constant factor approximation algorithm for a class of classification problems ,STOC ACM Symposium Theory of Computing,6,1,491,AGupta
492,A Gupta;Alistair Sinclair ; Ilan Newman ; Yuri Rabinovich,"Cuts, Trees and l-Embeddings of Graphs ",FOCS IEEE Symposium Foundations of Computer Science,6,44,492,AGupta
493,A Gupta;,Embedding Tree Metrics Into Low Dimensional Euclidean Spaces ,STOC ACM Symposium Theory of Computing,6,2,493,AGupta
494,A Gupta;Alistair Sinclair ; Chandra Chekuri ; Ilan Newman ; Yuri Rabinovich,Embedding k-outerplanar graphs into l ,SODA Symposium Discrete Algorithms,6,45,494,AGupta
495,A Gupta;,Improved bandwidth approximation for trees ,SODA Symposium Discrete Algorithms,6,3,495,AGupta
496,A Gupta;Francis Zane,Counting inversions in lists ,SODA Symposium Discrete Algorithms,6,46,496,AGupta
497,A Gupta;,Improved Bandwidth Approximation for Trees and Chordal Graphs ,J Algorithms,6,4,497,AGupta
498,A Gupta;,Improved results for directed multicut ,SODA Symposium Discrete Algorithms,6,5,498,AGupta
499,A Gupta;,Steiner points in tree metrics don't really help ,SODA Symposium Discrete Algorithms,6,6,499,AGupta
500,A Gupta;Alexandr Andoni ; Michael Deza ; Piotr Indyk ; Sofya Raskhodnikova,Lower bounds for embedding edit distance into normed spaces ,SODA Symposium Discrete Algorithms,6,7,500,AGupta
501,A Gupta;Amit Chakrabarti ; Amit Kumar ; Chandra Chekuri,Approximation Algorithms for the Unsplittable Flow Problem ,APPROX,6,8,501,AGupta
502,A Gupta;Sanjoy Dasgupta,An elementary proof of a theorem of Johnson and Lindenstrauss ,Random Structures and Algorithms,6,9,502,AGupta
503,A Gupta;Robert Krauthgamer; James R Lee,"Bounded geometries, fractals, and low-distortion embeddings ",FOCS IEEE Symposium Foundations of Computer Science,6,10,503,AGupta
504,A Gupta;Amit Kumar; Tim Roughgarden,A Constant Factor Approximation Algorithm for the Multicommodity Rent-or-Buy Problem ,FOCS IEEE Symposium Foundations of Computer Science,6,11,504,AGupta
505,A Gupta;Ã va Tardos,Constant Factor Approximation Algorithms for a Class of Classification Problems ,STOC ACM Symposium Theory of Computing,6,12,505,AGupta
506,A Gupta;Francis Zane,Counting Inversions in Streams,SODA Symposium Discrete Algorithms,6,13,506,AGupta
507,A Gupta;Ilan Newman; Yuri Rabinovich; Alistair Sinclair,"Cuts, Trees and l Embeddings ",FOCS IEEE Symposium Foundations of Computer Science,6,14,507,AGupta
508,A Gupta;Chandra Chekuri; Amit Kumar; Joseph Seffi Naor; Danny Raz ,Designing Edge-Failure Resilient Networks ,IPCO Integer Programming Combinatorial Optimization,6,15,508,AGupta
509,A Gupta;Alexandr Andoni; Michel Deza; Piotr Indyk; Sofya Raskhodnikova ,Lower bounds for embedding edit distance into normed spaces,SODA Symposium Discrete Algorithms,6,16,509,AGupta
510,A Gupta;Chandra Chekuri; Ilan Newman; Yuri Rabinovich; Alistair Sinclair,Embedding k-Outerplanar graphs into l,SODA Symposium Discrete Algorithms,6,17,510,AGupta
511,A Gupta,Embeddings of Finite Metrics ,Ph D thesis University of,6,18,511,AGupta
512,A Gupta,Embedding Trees into Low Dimensional Euclidean Spaces ,STOC ACM Symposium Theory of Computing Discrete Computational Geometry,6,19,512,AGupta
513,A Gupta;Amit Kumar; Rajeev Rastogi ,Exploring the trade-off between label size and stack depth in MPLS routing ,INFOCOM The Conference Computer Communications,6,20,513,AGupta
514,A Gupta,Improved Bandwidth Approximation for Trees and Chordal graphs ,SODA Symposium Discrete Algorithms Journal of Algorithms,6,21,514,AGupta
515,A Gupta,Improved Results for Directed Multicut ,SODA Symposium Discrete Algorithms,6,22,515,AGupta
516,A Gupta;Sanjoy Dasgupta,An elementary proof of the Johnson Lindenstrauss lemma ,Random Structures Algorithms ICSI TR,6,23,516,AGupta
517,A Gupta;Aravind Srinivasan,On the Covering Steiner Problem,FST TCS Theoretical Computer Science,6,24,517,AGupta
518,A Gupta;Kedar Dhamdhere; R Ravi,Approximating average distortion for embeddings into the line,STACS Symposium Theoretical Aspects of Computer Science,6,25,518,AGupta
519,A Gupta;Amit Kumar; Martin Pal; Tim Roughgarden,Approximation Via Cost-Sharing: A Simple Approximation Algorithm for the Multicommodity Rent-or-Buy Problem ,FOCS IEEE Symposium Foundations of Computer Science,6,26,519,AGupta
520,A Gupta;Amit Chakrabarti; Chandra Chekuri; Amit Kumar ,Approximation Algorithms for the Unsplittable Flow Problem ,APPROX,6,27,520,AGupta
521,A Gupta;Jon Kleinberg; Amit Kumar; Rajeev Rastogi; Bülent Yener ,Provisioning a Virtual Private Network: A Network Design problem for Multicommodity flows ,STOC ACM Symposium Theory of Computing,6,28,521,AGupta
522,A Gupta;Amit Kumar; Tim Roughgarden ,Simpler and Better Approximation Algorithms for Network Design , STOC ACM Symposium Theory of Computing,6,29,522,AGupta
523,A Gupta; Andreas G Photiou,Load Balances Priority Queues on Distributed Memory Machines ,PARLE Parallel Architectures and Languages Europe,7,10,523,AGupta
524,A Gupta; Alfred J Boals ; Jahangir A Hashmi ; Naveed A Sherwani,Compact Hypercubes: Properties and Recognition ,ICCI International Conference Computing and Information,7,11,524,AGupta
525,A Gupta; Alfred J Boals ; Jahangir A Hashmi ; Naveed A Sherwani,An Efficient Approximation Algorithm for Hypercube Scheduling ,ICCI International Conference Computing and Information,7,12,525,AGupta
526,A Gupta; Alfred J Boals ; Naveed A Sherwani,On Optimal Embeddings into Incomplete Hypercubes ,IPPS International Parallel Processing Symposium,7,13,526,AGupta
527,A Gupta; Cong Fan ; Jiuqiang Liu,Latin Cubes and Parallel Array Access ,IPPS International Parallel Processing Symposium,7,14,527,AGupta
528,A Gupta; Hong Wang,On Embedding Ternary Trees into Boolean Hypercubes ,SPDP Symposium Parallel and Distributed Processing,7,15,528,AGupta
529,A Gupta; Susanne E Hambrusch,Load balanced tree embeddings ,Parallel Computing,7,16,529,AGupta
530,A Gupta; Susanne E Hambrusch,Embedding Complete Binary Trees into Butterfly Networks ,IEEE Trans Computers,7,17,530,AGupta
531,A Gupta; Susanne E Hambrusch,Optimal Three-Dimensional Layouts of Complete Binary Trees ,Inf Process Lett,7,18,531,AGupta
532,A Gupta; Elise de Doncker ; Kyle Rathbun ; Patricia Ealy,Development of a parallel and distributed integration package - PART ,HPCN European International Conference High Performance Computing and Networking Europe,7,1,532,AGupta
533,A Gupta; Elise de Doncker ; Patricia Ealy,Two Methods for Load Balanced Distributed Adaptive Integration ,HPCN European International Conference High Performance Computing and Networking Europe,7,2,533,AGupta
534,A Gupta; Donald Nelson ; Hong Wang,Efficient embeddings of ternary trees into hypercubes ,J Parallel Distrib Comput,7,19,534,AGupta
535,A Gupta; Elise de Doncker,Multivariate Integration on Hypercubic and Mesh Networks ,Parallel Computing,7,3,535,AGupta
536,A Gupta; Elise de Doncker,Coarse Grain Preconditioned Conjugate Gradient Solver for Large Sparse Systems ,PPSC SIAM Conference Parallel Processing for Scientific Computing,7,4,536,AGupta
537,A Gupta; Alan Genz ; Elise de Doncker ; J Ball ; Patricia Ealy,ParInt: A Software Package for Parallel Integration ,International Conference Supercomputing,7,5,537,AGupta
538,A Gupta; Steven C Bruell ; Sukumar Ghosh,Mutual Exclusion on a Hypercube ,J Parallel Distrib Comput,7,6,538,AGupta
539,A Gupta; Garrison W Greenwood ; Kelly McSweeney,Scheduling Tasks in Multiprocessor Systems Using Evolutionary Strategies ,International Conference Evolutionary Computation,7,7,539,AGupta
540,A Gupta; Hong Wang,Generalized Compressed Tree Machines ,IPPS International Parallel Processing Symposium,7,8,540,AGupta
541,A Gupta; Wolfgang Maass,Efficient Design of Boltzmann Machines ,NIPS Neural Information Processing Systems,7,9,541,AGupta
542,A Gupta; Susanne E Hambrusch,Multiple Network Embedding into Hypercubes ,J Parallel Distrib Comput,7,20,542,AGupta
543,A Gupta; Dalia Motzkin,Parallel organization and performance of an information system ,SAC Selected Areas Cryptography,7,21,543,AGupta
544,A Gupta;Pranav Ashar ; Sharad Malik,Using complete- -distinguishability for FSM equivalence checking ,ACM Trans Design Autom Electr Syst,8,4,544,AGupta
545,A Gupta;Pranav Ashar ; Sharad Malik,Toward Formalizing a Validation Methodology Using Simulation Coverage ,DAC Design Automation Conference,8,5,545,AGupta
546,A Gupta;Allan L Fisher,Flexible Parallel Polygon Rendering ,ICPP International Conference Parallel Processing,8,6,546,AGupta
547,A Gupta;Allan L Fisher,Parametric Circuit Representation Using Inductive Boolean Functions ,CAV Computer Aided Verification,8,7,547,AGupta
548,A Gupta;Allan L Fisher,Tradeoffs in Canonical Sequential Function Representations ,ICCD International Conference Computer Design,8,8,548,AGupta
549,Anubhav Gupta ; Pranav Ashar ; Zijiang Yang,Dynamic Detection and Removal of Inactive Clauses in SAT with Application in Image Computation ,DAC Design Automation Conference,8,9,549,AGupta
550,A Gupta; A L Fisher ,Parametric circuit representation using inductive Boolean functions ,Proceedings of the Conference Computer Aided Verification of Lecture Notes Computer Science Springer Verlag,8,10,550,AGupta
551,A Gupta; A L Fisher ,Representation and symbolic manipulation of linearly inductive Boolean functions ,Proceedings of the IEEE International Conference Computer Aided Design,8,11,551,AGupta
552,Anubhav Gupta ; Pranav Ashar ; Zijiang Yang,SAT-Based Image Computation with Application in Reachability Analysis ,FMCAD Formal Methods Computer Aided Design,8,12,552,AGupta
553,A Gupta; A L Fisher ,Tradeoffs in canonical sequential function representations ,Proceedings of the International Conference Computer Design,8,13,553,AGupta
554,A Gupta ,Formal hardware verification methods: A survey ,Formal Methods System Design Nos Kluwer Academic Publishers,8,14,554,AGupta
555,A Gupta;Akira Mukaiyama ; Albert E Casavant ; Kazutoshi Wakabayashi ; Pranav Ashar ; S Liu,Property-specific witness graph generation for guided simulation ,DATE Design Automation and Test Europe,8,15,555,AGupta
556,A Gupta;Akira Mukaiyama ; Albert E Casavant ; Kazutoshi Wakabayashi ; Pranav Ashar ; X G Liu,Property-Specific Testbench Generation for Guided Simulation ,VLSI Very Large Scale Integration Design,8,16,556,AGupta
557,A Gupta;Anand Raghunathan ; Pranav Ashar ; Subhrajit Bhattacharya,Verification of Scheduling in the Presence of Loops Using Uninterpreted Symbolic Simulation ,ICCD International Conference Computer Design,8,17,557,AGupta
558,A Gupta;Chao Wang ; Malay K Ganai ; Pranav Ashar ; Zijiang Yang,Abstraction and BDDs Complement SAT-Based BMC in DiVer ,CAV Computer Aided Verification,8,18,558,AGupta
559,A Gupta;Chao Wang ; Malay K Ganai ; Pranav Ashar ; Zijiang Yang,Learning from BDDs in SAT-based bounded model checking ,DAC Design Automation Conference,8,19,559,AGupta
560,A Gupta;Lintao Zhang ; Malay K Ganai ; Pranav Ashar ; Sharad Malik,Combining strengths of circuit-based and CNF-based algorithms for a high-performance SAT solver ,DAC Design Automation Conference,8,20,560,AGupta
561,A Gupta;Lintao Zhang ; Pranav Ashar ; Sharad Malik ; Zijiang Yang,Partition-Based Decision Heuristics for Image Computation Using SAT and BDDs ,ICCAD International Conference Computer Aided Design,8,21,561,AGupta
562,A Gupta;,Formal Hardware Verification Methods: A Survey ,Formal Methods System Design,8,1,562,AGupta
563,A Gupta;Pranav Ashar ; Sharad Malik,Exploiting Retiming in a Guided Simulation Based Validation Methodology ,CHARME Conference Correct Hardware Design and Verification Methods,8,2,563,AGupta
564,A Gupta;Pranav Ashar ; Sharad Malik,Using complete- -distinguishability for FSM equivalence checking ,ICCAD International Conference Computer Aided Design,8,3,564,AGupta
565,A Gupta; M P Reddy ; Michael Siegel,Towards an Active Schema Integration Architecture for Heterogeneous Database Systems ,RIDE Research Issues Data Engineering IMS Interoperability Multidatabase Systems,9,10,565,AGupta
566,A Gupta; B E Prasad ; M P Reddy,Formulating Global Integrity Constraints During Derivation of Global Schema ,Data Knowl Eng,9,11,566,AGupta
567,A Gupta; B E Prasad ; M P Reddy ; P G Reddy,A Methodology for Integration of Heterogeneous Databases ,IEEE Trans Knowl Data Eng,9,12,567,AGupta
568,A Gupta; Stuart E Madnick,A Taxonomy for Classifying Commercial Approaches to Information Integration in Heterogeneous Environments ,IEEE Data Eng Bull,9,13,568,AGupta
569,A Gupta; Feniosky Pe&ntilde;a-Mora ; Jason Yeung ; Sanjeev Vadhavkar,An Integrated Framework to Support Distributed CAD over the Internet ,WETICE Workshop Enabling Technologies Infrastructure for Collaborative Enterprises,9,1,569,AGupta
570,A Gupta; Bhavani M Thuraisingham ; Chris Clifton ; Elena Ferrari ; Elisa Bertino,Directions for Web and E-Commerce Applications Security ,WETICE Workshop Enabling Technologies Infrastructure for Collaborative Enterprises,9,2,570,AGupta
571,A Gupta; Kanti Bansal ; Sanjeev Vadhavkar,Brief Application Description Neural Networks Based Forecasting Techniques for Inventory Control Applications ,Data Mining and Knowledge Discovery,9,3,571,AGupta
572,A Gupta; Anjali Dhond ; Sanjeev Vadhavkar,Data mining techniques for optimizing inventories for electronic commerce ,KDD Knowledge Discovery and Data Mining,9,4,572,AGupta
573,A Gupta; Joost N Kok ; Peter van der Putten,"Why the Information Explosion Can Be Bad for Data Mining, and How Data Fusion Provides a Way Out ",SDM SIAM International Conference Data Mining,9,5,573,AGupta
574,A Gupta; Michael Butler ; Michael Feng ; Paul Huck,A self-configuring and self-administering name system with dynamic address assignment ,ACM Trans Internet Techn,9,6,574,AGupta
575,A Gupta; Arun Agarwal ; Karim Hussein ; Len Granowetter ; Patrick Shen-Pei Wang,Detection of courtesy amount block on bank checks ,ICDAR International Conference Document Analysis,9,7,575,AGupta
576,A Gupta; A Liu ; M V Nagendraprasad ; Patrick Shen-Pei Wang ; S Ayyadurai,An Integrated Architecture for Recognition of Totally Unconstrained Handwritten Numerals ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,9,8,576,AGupta
577,A Gupta; Arun Agarwal ; Lik Mui ; Patrick Shen-Pei Wang,An Adaptive Modular Neural Network with Application to Unconstrained Character Recognition ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,9,9,577,AGupta
